source,price,area_m2,flat_rooms,has_kk,has_lift,has_balcony,has_parking,floor,condition,furnished,ownership,locality,lat,lon
bezrealitky,5170000,52,2,1,1,0,1,5,novostavba,vybavene,osobni,Olomouc,50.224284,17.090792
bezrealitky,2890000,49,1,0,0,0,1,5,novostavba,vybavene,osobni,Ostrava,49.832143,18.280087
bezrealitky,5300000,35,1,0,0,0,1,1,velmi dobre,vybavene,osobni,Brno,49.220285,16.555837
bezrealitky,4590000,50,2,0,1,1,1,1,velmi dobre,vybavene,osobni,České Budějovice,48.96131,14.473403
bezrealitky,9199900,53,2,1,0,0,0,4,velmi dobre,vybavene,osobni,Praha,50.075955,14.49188
bezrealitky,13799900,75,4,1,1,0,0,6,velmi dobre,vybavene,osobni,Praha,50.090363,14.495364
bezrealitky,13999900,78,3,1,1,0,0,2,velmi dobre,vybavene,osobni,Praha,50.054957,14.494788
bezrealitky,13999900,54,2,1,1,0,0,5,velmi dobre,vybavene,osobni,Praha,50.075748,14.445981
bezrealitky,14999900,76,4,1,1,0,0,2,velmi dobre,vybavene,osobni,Praha,50.085073,14.368974
bezrealitky,11799900,97,4,1,0,0,0,2,velmi dobre,vybavene,osobni,Brno,49.203813,16.622357
bezrealitky,25999900,139,5,1,1,0,0,6,velmi dobre,vybavene,osobni,Praha,50.075748,14.445981
bezrealitky,9999900,84,5,1,1,0,0,5,velmi dobre,vybavene,osobni,Brno,49.209138,16.660726
bezrealitky,14999900,81,3,1,1,0,0,4,velmi dobre,vybavene,osobni,Praha,50.065203,14.450711
bezrealitky,19999900,117,4,1,1,0,0,6,velmi dobre,vybavene,osobni,Praha,50.075748,14.445981
bezrealitky,10199900,57,3,1,1,0,0,2,velmi dobre,vybavene,osobni,Praha,50.07024,14.470463
bezrealitky,8999900,54,2,1,0,0,0,1,velmi dobre,vybavene,osobni,Praha,50.073366,14.479062
bezrealitky,12799900,94,4,1,1,0,0,8,velmi dobre,vybavene,osobni,Praha,50.057996,14.468289
bezrealitky,8649900,42,2,1,1,0,0,5,velmi dobre,vybavene,osobni,Praha,50.071818,14.462527
bezrealitky,13699900,85,4,1,1,0,0,2,velmi dobre,vybavene,osobni,Brno,49.205979,16.595385
bezrealitky,6590000,33,1,1,1,0,1,4,novostavba,vybavene,osobni,Praha,50.065987,14.458975
bezrealitky,6200000,43,2,1,1,0,1,6,dobre,vybavene,osobni,Praha,50.04529,14.51359
bezrealitky,17500000,80,3,0,1,0,1,5,velmi dobre,vybavene,osobni,Praha,50.06653,14.432775
bezrealitky,4799000,69,2,0,0,0,1,3,velmi dobre,vybavene,osobni,Trutnov,50.559425,15.902569
bezrealitky,7999000,48,2,1,0,0,1,2,velmi dobre,vybavene,osobni,Praha,50.037657,14.483921
bezrealitky,8990000,53,2,1,1,0,1,4,novostavba,vybavene,osobni,Brno,49.179621,16.56892
bezrealitky,19200000,96,3,1,1,0,1,2,novostavba,vybavene,osobni,Praha,50.001624,14.375168
bezrealitky,8900000,38,1,1,1,0,0,5,velmi dobre,vybavene,osobni,Praha,50.066783,14.444013
bezrealitky,6890000,36,1,1,1,0,1,4,dobre,vybavene,osobni,Praha,50.119554,14.469895
bezrealitky,10990000,58,2,1,1,0,1,4,novostavba,vybavene,osobni,Praha,50.10377,14.520177
bezrealitky,18940013,119,3,1,1,0,1,4,novostavba,vybavene,osobni,Praha,50.060742,14.402005
bezrealitky,13499000,88,3,0,0,0,1,2,velmi dobre,vybavene,osobni,Praha,50.086643,14.375899
bezrealitky,7500000,42,2,1,1,0,0,7,velmi dobre,vybavene,osobni,Praha,50.088346,14.306477
bezrealitky,24900000,124,4,1,0,0,1,0,velmi dobre,vybavene,osobni,Praha,50.105046,14.6165
bezrealitky,9794081,61,2,1,1,0,1,2,novostavba,vybavene,osobni,Praha,50.061021,14.40201
bezrealitky,14990000,103,3,1,0,0,1,2,velmi dobre,vybavene,osobni,Praha,50.070624,14.373246
bezrealitky,6660000,39,1,0,0,0,0,3,velmi dobre,vybavene,osobni,Praha,50.05161,14.406656
bezrealitky,9199999,70,4,1,1,1,0,9,velmi dobre,vybavene,osobni,Praha,50.026511,14.452328
bezrealitky,2700000,32,1,0,1,0,0,5,velmi dobre,vybavene,osobni,Olomouc,49.527918,17.596614
bezrealitky,10990000,53,2,1,1,0,1,3,novostavba,vybavene,osobni,Praha,50.111321,14.510686
bezrealitky,2100000,97,3,1,0,0,0,2,dobre,vybavene,druzstevni,Liberec,50.616331,14.490399
bezrealitky,9999900,50,2,1,1,0,0,4,velmi dobre,vybavene,osobni,Praha,50.106951,14.445896
bezrealitky,6490000,77,3,1,0,0,0,1,velmi dobre,vybavene,osobni,Pardubice,50.025667,15.774829
bezrealitky,10999900,79,4,1,1,0,0,2,velmi dobre,vybavene,osobni,Praha,50.048345,14.484308
bezrealitky,14000000,110,4,0,1,0,1,5,velmi dobre,vybavene,osobni,Brno,49.209586,16.605891
bezrealitky,8799900,41,2,1,0,0,0,1,velmi dobre,vybavene,osobni,Praha,50.072937,14.474712
bezrealitky,5500000,32,1,0,0,0,1,3,dobre,vybavene,osobni,Praha,50.036643,14.373609
bezrealitky,4550000,80,3,0,1,0,1,7,velmi dobre,vybavene,osobni,Olomouc,49.554084,17.735291
bezrealitky,8415000,70,2,0,0,0,0,3,dobre,vybavene,osobni,Brno,49.185898,16.586532
bezrealitky,5790000,43,2,1,0,0,1,3,novostavba,vybavene,osobni,Brno,49.176144,16.637938
bezrealitky,8490000,73,2,0,0,0,1,3,velmi dobre,vybavene,osobni,Praha,50.015914,14.656534
bezrealitky,6590000,29,1,1,1,0,0,4,novostavba,vybavene,osobni,Praha,50.063896,14.453696
bezrealitky,9125000,47,2,1,1,0,1,2,novostavba,vybavene,osobni,Praha,50.063896,14.453696
bezrealitky,2499000,29,1,1,1,0,0,4,novostavba,vybavene,druzstevni,Praha,50.063896,14.453696
bezrealitky,4900000,61,2,1,1,0,0,1,novostavba,vybavene,druzstevni,Praha,50.067631,14.432498
bezrealitky,3999000,47,2,1,1,0,1,2,novostavba,vybavene,druzstevni,Praha,50.063896,14.453696
bezrealitky,12500000,80,2,0,1,0,1,4,velmi dobre,vybavene,osobni,Praha,50.053864,14.368111
bezrealitky,7299000,109,3,1,1,0,0,5,velmi dobre,vybavene,druzstevni,Praha,50.067631,14.432498
bezrealitky,11490000,61,2,1,1,0,0,1,novostavba,vybavene,osobni,Praha,50.067631,14.432498
bezrealitky,21990000,106,3,1,1,0,0,2,velmi dobre,vybavene,osobni,Praha,50.067631,14.432498
bezrealitky,6299000,106,3,1,1,0,0,2,velmi dobre,vybavene,druzstevni,Praha,50.067631,14.432498
bezrealitky,21990000,109,3,1,1,0,0,5,velmi dobre,vybavene,osobni,Praha,50.067631,14.432498
bezrealitky,4521600,52,3,1,1,0,1,7,velmi dobre,vybavene,osobni,Olomouc,49.466857,17.087936
bezrealitky,4750000,68,3,0,0,0,1,4,dobre,vybavene,osobni,Český Krumlov,48.815875,14.315488
bezrealitky,6990000,40,2,1,1,0,1,2,velmi dobre,vybavene,osobni,Praha,50.063546,14.453122
bezrealitky,8700000,77,3,0,1,0,0,8,velmi dobre,vybavene,osobni,Praha,50.121291,14.503443
bezrealitky,4800000,75,3,1,0,0,1,2,velmi dobre,vybavene,osobni,Liberec,50.771774,15.061728
bezrealitky,12100000,53,2,1,1,0,0,2,velmi dobre,vybavene,osobni,Praha,50.089514,14.474161
bezrealitky,3800000,59,2,0,0,0,0,4,velmi dobre,vybavene,osobni,Zlín,49.08399,17.886388
bezrealitky,3490000,48,2,0,1,0,0,8,velmi dobre,vybavene,osobni,Ostrava,49.823875,18.187009
bezrealitky,4500000,62,3,0,0,0,0,1,velmi dobre,vybavene,osobni,Ostrava,49.847027,18.27438
bezrealitky,9250000,49,2,1,1,0,1,4,novostavba,vybavene,osobni,Praha,50.102621,14.519205
bezrealitky,7500000,41,2,1,1,0,1,3,novostavba,vybavene,osobni,Praha,50.102621,14.519205
bezrealitky,8500000,52,2,1,1,0,0,2,velmi dobre,vybavene,osobni,Praha,50.070873,14.481157
bezrealitky,7450000,72,2,0,1,0,0,2,dobre,vybavene,osobni,Brno,49.192139,16.617377
bezrealitky,12900000,75,3,1,1,0,1,2,velmi dobre,vybavene,osobni,Praha,50.140873,14.518832
bezrealitky,10955000,65,2,1,0,0,1,2,novostavba,vybavene,osobni,Praha,50.093155,14.504306
bezrealitky,4230000,50,2,1,0,1,0,4,dobre,vybavene,osobni,České Budějovice,48.960683,14.474807
bezrealitky,7350000,56,2,0,1,0,0,7,velmi dobre,vybavene,osobni,Brno,49.230468,16.590299
bezrealitky,11490000,96,3,1,0,1,1,3,velmi dobre,vybavene,osobni,Praha,50.019324,14.519613
bezrealitky,7990000,51,2,1,0,0,1,2,novostavba,vybavene,druzstevni,Praha,50.046763,14.519677
bezrealitky,12820000,79,3,1,0,0,0,7,velmi dobre,vybavene,osobni,Praha,50.087087,14.456609
bezrealitky,14990000,90,3,1,1,0,1,1,novostavba,vybavene,osobni,Praha,50.138623,14.425371
bezrealitky,9538000,46,2,1,0,0,0,1,velmi dobre,vybavene,osobni,Praha,50.085133,14.372023
bezrealitky,6990000,37,1,1,1,0,0,5,novostavba,vybavene,osobni,Praha,50.087764,14.47784
bezrealitky,5350000,26,1,1,1,0,0,3,novostavba,vybavene,osobni,Praha,50.026732,14.368063
bezrealitky,6000000,33,1,1,1,0,0,3,velmi dobre,vybavene,osobni,Praha,50.115288,14.562753
bezrealitky,8460000,64,3,0,1,1,0,3,dobre,vybavene,osobni,Praha,50.065753,14.511794
bezrealitky,16700000,104,3,1,1,0,1,8,velmi dobre,vybavene,osobni,Praha,50.031313,14.362577
bezrealitky,14990000,138,2,1,1,0,0,1,velmi dobre,vybavene,osobni,Praha,50.079914,14.447631
bezrealitky,14500000,185,5,1,1,0,0,6,velmi dobre,vybavene,osobni,Praha,50.070466,14.379124
bezrealitky,6780000,54,2,1,1,0,0,8,velmi dobre,vybavene,druzstevni,Praha,50.04488,14.335409
bezrealitky,5650000,27,1,1,0,0,0,2,velmi dobre,vybavene,druzstevni,Praha,50.092501,14.443817
bezrealitky,3699000,44,1,0,1,0,1,7,novostavba,vybavene,druzstevni,České Budějovice,48.992382,14.453593
bezrealitky,6590000,64,3,0,1,0,0,6,velmi dobre,vybavene,osobni,Olomouc,49.577641,17.242845
bezrealitky,2700000,42,1,0,0,0,0,14,dobre,vybavene,druzstevni,Ostrava,49.836187,18.257816
bezrealitky,8700000,57,2,1,1,0,1,2,velmi dobre,vybavene,osobni,Praha,50.074484,14.550304
bezrealitky,7980000,32,1,1,1,0,0,2,novostavba,vybavene,osobni,Praha,50.053335,14.409865
bezrealitky,7455500,81,2,1,0,0,1,3,velmi dobre,vybavene,osobni,Plzeň,49.73254,13.394023
bezrealitky,6800000,41,2,1,1,0,0,10,velmi dobre,vybavene,druzstevni,Praha,50.032336,14.532929
bezrealitky,12875000,70,3,1,1,0,1,3,novostavba,vybavene,osobni,Praha,50.056634,14.291836
bezrealitky,8790000,56,2,0,0,0,0,1,velmi dobre,vybavene,osobni,Praha,50.065065,14.510361
bezrealitky,3702000,55,2,1,1,0,0,3,novostavba,vybavene,druzstevni,Praha,50.101379,14.570454
bezrealitky,10450000,82,3,1,0,0,1,3,velmi dobre,vybavene,osobni,Praha,50.058126,14.579355
bezrealitky,9650000,75,3,0,1,0,1,1,velmi dobre,vybavene,osobni,Praha,50.080678,14.495148
bezrealitky,7790000,40,2,1,0,0,1,2,novostavba,vybavene,osobni,Praha,50.123192,14.635096
bezrealitky,12739000,69,2,0,1,0,1,1,velmi dobre,vybavene,osobni,Praha,50.089475,14.44552
bezrealitky,7100000,32,1,1,1,1,1,2,novostavba,vybavene,osobni,Praha,50.108595,14.527355
bezrealitky,11500000,79,3,1,0,0,0,1,velmi dobre,vybavene,osobni,Praha,50.109452,14.474672
bezrealitky,4390740,28,1,1,1,0,0,1,novostavba,vybavene,osobni,Kladno,50.150953,14.114891
bezrealitky,4139137,28,1,1,1,0,0,3,novostavba,vybavene,osobni,Kladno,50.150953,14.114891
bezrealitky,15460000,179,4,1,0,1,1,3,velmi dobre,vybavene,osobni,Praha,50.015912,14.583952
bezrealitky,11250000,88,3,0,0,1,1,3,velmi dobre,vybavene,osobni,Praha,50.117866,14.487254
bezrealitky,5500000,58,2,0,1,1,1,6,velmi dobre,vybavene,osobni,Liberec,50.764742,15.049375
bezrealitky,13490000,96,3,0,1,0,1,4,dobre,vybavene,druzstevni,Praha,50.077506,14.457974
bezrealitky,6253800,74,3,1,0,0,1,3,velmi dobre,vybavene,osobni,Plzeň,49.733026,13.371378
bezrealitky,27900000,122,4,1,0,0,0,2,velmi dobre,vybavene,osobni,Praha,50.089082,14.40496
bezrealitky,12990000,115,3,1,0,0,0,0,velmi dobre,vybavene,osobni,Praha,50.105583,14.478066
bezrealitky,6580637,61,2,1,1,0,0,1,novostavba,vybavene,osobni,Kladno,50.150953,14.114891
bezrealitky,5900000,35,2,1,1,0,0,1,velmi dobre,vybavene,osobni,Praha,50.055645,14.508378
bezrealitky,19800000,117,5,0,1,0,1,6,velmi dobre,vybavene,osobni,Praha,50.112539,14.390009
bezrealitky,4490000,40,2,1,0,0,1,6,velmi dobre,vybavene,osobni,Kladno,50.133992,14.129692
bezrealitky,8790000,82,4,0,0,0,0,4,velmi dobre,vybavene,osobni,Brno,49.202823,16.661177
bezrealitky,5795000,26,1,1,1,0,1,6,velmi dobre,vybavene,osobni,Praha,50.103192,14.529151
bezrealitky,6380000,33,2,1,0,0,0,2,velmi dobre,vybavene,osobni,Praha,50.115216,14.471286
bezrealitky,5546000,47,2,1,1,0,1,1,velmi dobre,vybavene,druzstevni,Brno,49.176394,16.554558
bezrealitky,7490000,22,1,1,1,0,0,5,novostavba,vybavene,osobni,Praha,50.072104,14.397305
bezrealitky,12798000,108,3,1,1,0,1,2,dobre,vybavene,osobni,Praha,50.126157,14.432606
bezrealitky,22188000,129,5,1,1,0,1,1,velmi dobre,vybavene,osobni,Praha,50.05348,14.365931
bezrealitky,9700000,67,3,1,1,0,1,10,velmi dobre,vybavene,osobni,Praha,50.129982,14.476596
bezrealitky,10490000,91,3,1,1,1,0,12,velmi dobre,vybavene,osobni,Praha,50.053969,14.342204
bezrealitky,7900000,69,3,0,1,0,1,8,velmi dobre,vybavene,druzstevni,Praha,50.068281,14.511752
bezrealitky,4880000,57,2,0,1,1,1,3,velmi dobre,vybavene,osobni,Liberec,50.745566,15.060944
bezrealitky,18970000,138,4,0,1,1,0,5,velmi dobre,vybavene,osobni,Praha,50.068793,14.452642
bezrealitky,7700000,41,1,1,1,0,0,1,novostavba,vybavene,osobni,Praha,50.087896,14.457444
bezrealitky,8990000,44,2,1,1,0,1,3,novostavba,vybavene,osobni,Praha,50.061142,14.451581
bezrealitky,6990000,47,2,0,0,0,0,2,dobre,vybavene,druzstevni,Praha,50.073116,14.510276
bezrealitky,5000000,72,4,0,0,0,0,3,velmi dobre,vybavene,druzstevni,Ostrava,49.837213,18.181486
bezrealitky,16490000,96,3,1,1,0,1,1,velmi dobre,vybavene,osobni,Praha,50.074676,14.394899
bezrealitky,7290000,45,2,1,1,0,0,1,velmi dobre,vybavene,osobni,Praha,50.060899,14.431186
bezrealitky,14900000,80,3,1,1,0,0,4,velmi dobre,vybavene,osobni,Praha,50.083341,14.43044
bezrealitky,3330000,78,3,1,1,0,1,2,novostavba,vybavene,druzstevni,Pardubice,50.030109,15.791723
bezrealitky,11100000,77,2,1,0,0,0,3,novostavba,vybavene,osobni,Praha,50.111321,14.510686
bezrealitky,8680000,51,3,1,1,1,0,7,velmi dobre,vybavene,osobni,Praha,50.043317,14.458263
bezrealitky,4590000,33,1,1,1,0,1,2,dobre,vybavene,osobni,Brno,49.167172,16.552941
bezrealitky,14699000,80,3,1,1,0,1,3,novostavba,vybavene,osobni,Praha,50.111321,14.510686
bezrealitky,10490000,68,2,0,1,0,0,7,velmi dobre,vybavene,osobni,Praha,50.069467,14.474834
bezrealitky,8550000,54,2,1,0,0,1,3,velmi dobre,vybavene,osobni,Praha,50.012729,14.44535
bezrealitky,24300000,190,5,0,0,0,1,1,velmi dobre,vybavene,osobni,Praha,50.049652,14.542017
bezrealitky,5490000,30,1,1,0,0,1,4,velmi dobre,vybavene,osobni,Praha,50.012729,14.44535
bezrealitky,9399000,71,4,1,1,0,0,1,velmi dobre,vybavene,osobni,Praha,50.128867,14.478302
bezrealitky,9650000,68,3,1,1,0,0,5,dobre,vybavene,osobni,Praha,50.069352,14.374258
bezrealitky,9999000,81,3,0,1,1,0,6,velmi dobre,vybavene,osobni,Praha,50.00673,14.420471
bezrealitky,8960000,80,3,0,0,1,1,4,dobre,vybavene,osobni,Praha,50.059356,14.290748
bezrealitky,11990000,63,2,0,1,0,0,6,velmi dobre,vybavene,osobni,Praha,50.072538,14.476557
bezrealitky,16999000,143,4,1,0,0,0,5,novostavba,vybavene,osobni,Praha,50.100108,14.380122
bezrealitky,2958360,67,3,0,1,1,1,8,dobre,vybavene,osobni,Liberec,50.780878,14.625898
bezrealitky,9600000,75,2,1,0,1,1,5,velmi dobre,vybavene,druzstevni,Praha,50.04073,14.500897
bezrealitky,5350000,30,1,0,0,0,0,4,velmi dobre,vybavene,druzstevni,Praha,50.037146,14.517429
bezrealitky,6950000,38,1,1,0,0,1,5,velmi dobre,vybavene,osobni,Praha,50.115721,14.470021
bezrealitky,5290000,78,3,0,1,0,0,1,velmi dobre,vybavene,osobni,Zlín,49.226679,17.698544
bezrealitky,10490000,56,2,1,0,0,0,2,velmi dobre,vybavene,osobni,Praha,50.084141,14.447815
bezrealitky,3975000,53,2,0,0,0,0,3,novostavba,vybavene,osobni,Plzeň,49.577698,13.323909
bezrealitky,8975000,56,2,1,1,0,0,5,novostavba,vybavene,osobni,Praha,50.103606,14.508193
bezrealitky,4550000,43,2,1,1,0,0,4,velmi dobre,vybavene,osobni,Liberec,50.751696,15.069266
bezrealitky,5890000,43,1,0,0,0,0,1,velmi dobre,vybavene,osobni,Praha,50.089765,14.465785
bezrealitky,5690000,44,1,0,1,0,1,1,dobre,vybavene,osobni,Praha,50.05858,14.435037
bezrealitky,6690000,45,2,1,0,0,1,6,dobre,vybavene,osobni,Praha,50.043437,14.327247
bezrealitky,9990000,86,3,0,1,0,0,1,velmi dobre,vybavene,osobni,Praha,50.039528,14.34147
bezrealitky,19490000,86,3,1,1,0,0,1,novostavba,vybavene,osobni,Praha,50.102679,14.447942
bezrealitky,5500000,25,1,1,0,0,0,1,velmi dobre,vybavene,osobni,Praha,50.092934,14.48177
bezrealitky,18490000,112,3,1,1,1,1,6,novostavba,vybavene,osobni,Praha,50.104848,14.488155
bezrealitky,4990000,55,3,0,0,0,0,2,velmi dobre,vybavene,osobni,Zlín,49.467666,17.968552
bezrealitky,12750000,87,3,1,1,0,1,1,velmi dobre,vybavene,osobni,Praha,50.056388,14.282155
bezrealitky,6490000,85,2,0,0,1,0,4,dobre,vybavene,osobni,Olomouc,49.595859,17.271202
bezrealitky,7254000,45,2,1,1,0,0,4,dobre,vybavene,osobni,Praha,50.08941,14.473901
bezrealitky,16990000,115,4,0,1,1,0,2,dobre,vybavene,osobni,Praha,50.104472,14.435405
bezrealitky,4190000,55,2,1,0,1,0,3,velmi dobre,vybavene,osobni,Ostrava,49.792275,18.23327
bezrealitky,7471961,75,3,1,1,1,0,4,novostavba,vybavene,osobni,Kladno,50.150953,14.114891
bezrealitky,11490000,114,2,1,0,0,0,2,velmi dobre,vybavene,osobni,Praha,50.063935,14.424884
bezrealitky,18878000,114,4,1,1,1,1,3,novostavba,vybavene,osobni,Praha,50.13544,14.381028
bezrealitky,7500000,46,1,0,1,0,1,1,velmi dobre,vybavene,druzstevni,Praha,50.015136,14.435037
bezrealitky,8873000,67,2,1,1,0,0,7,dobre,vybavene,osobni,Praha,50.088618,14.469321
bezrealitky,6000000,70,3,0,1,0,1,1,velmi dobre,vybavene,osobni,Zlín,49.243536,17.670446
bezrealitky,6990000,43,2,1,1,0,0,3,dobre,vybavene,osobni,Praha,50.131831,14.477361
bezrealitky,8390000,47,2,1,1,0,0,6,velmi dobre,vybavene,osobni,Praha,50.061315,14.449749
bezrealitky,11490000,100,2,1,1,0,0,7,novostavba,vybavene,osobni,Praha,50.016226,14.405068
bezrealitky,12200000,118,3,1,1,0,0,2,novostavba,vybavene,osobni,Praha,50.034911,14.386513
bezrealitky,3500000,45,2,0,1,0,0,7,velmi dobre,vybavene,osobni,Olomouc,50.223106,17.208806
bezrealitky,7614999,24,1,1,1,0,0,3,novostavba,vybavene,osobni,Praha,50.070132,14.42968
bezrealitky,5500000,29,1,1,1,0,0,1,velmi dobre,vybavene,osobni,Praha,50.026469,14.510549
bezrealitky,6490000,55,1,0,1,0,0,4,novostavba,vybavene,druzstevni,Praha,50.131576,14.425898
bezrealitky,5200000,26,1,1,1,0,1,2,novostavba,vybavene,osobni,Praha,50.04354,14.567664
bezrealitky,10999000,68,4,1,1,1,0,9,novostavba,vybavene,druzstevni,Praha,50.02494,14.45238
bezrealitky,7516900,47,2,1,1,0,0,4,velmi dobre,vybavene,osobni,Praha,50.071482,14.408788
bezrealitky,4800000,23,1,1,1,0,0,7,velmi dobre,vybavene,osobni,Praha,50.096813,14.347595
bezrealitky,10000000,78,3,1,1,0,0,7,velmi dobre,vybavene,osobni,Praha,50.041171,14.32222
bezrealitky,7600000,66,2,0,0,0,1,1,velmi dobre,vybavene,osobni,Brno,49.18621,16.636484
bezrealitky,6900000,32,1,1,0,0,0,4,velmi dobre,vybavene,druzstevni,Praha,50.110413,14.395692
bezrealitky,4290000,32,1,1,1,0,1,1,dobre,vybavene,druzstevni,Brno,49.207579,16.66084
bezrealitky,7800000,40,2,1,0,0,0,1,velmi dobre,vybavene,osobni,Praha,50.08044,14.45976
bezrealitky,10490000,85,2,0,0,0,0,4,velmi dobre,vybavene,osobni,Brno,49.190086,16.590197
bezrealitky,7350000,46,2,0,1,0,1,4,velmi dobre,vybavene,druzstevni,Praha,50.042497,14.42508
bezrealitky,8990000,69,2,1,0,0,0,3,novostavba,vybavene,osobni,Praha,50.14016,14.448366
bezrealitky,6699990,49,2,1,1,0,1,12,novostavba,vybavene,osobni,Praha,50.063276,14.310769
bezrealitky,10800000,94,4,0,0,0,0,4,velmi dobre,vybavene,osobni,Praha,50.048566,14.315668
bezrealitky,3220000,47,2,1,1,0,0,6,novostavba,vybavene,druzstevni,Praha,50.101335,14.570458
bezrealitky,12950000,106,2,0,0,0,0,6,velmi dobre,vybavene,osobni,Praha,50.103477,14.475874
bezrealitky,18200000,116,3,1,1,0,1,2,velmi dobre,vybavene,osobni,Praha,50.085894,14.468844
bezrealitky,8700000,56,2,1,0,0,1,2,novostavba,vybavene,osobni,Praha,50.056057,14.446494
bezrealitky,16840000,123,5,1,0,0,0,4,dobre,vybavene,osobni,Praha,50.064258,14.439718
bezrealitky,9990000,47,2,1,1,0,0,1,novostavba,vybavene,osobni,Praha,50.013502,14.411748
bezrealitky,12300000,86,3,1,1,0,1,4,velmi dobre,vybavene,osobni,Praha,50.031471,14.502124
bezrealitky,9500000,57,2,0,0,0,0,5,velmi dobre,vybavene,osobni,Praha,50.100692,14.384541
bezrealitky,5890000,66,4,1,1,0,1,8,velmi dobre,vybavene,osobni,České Budějovice,48.983208,14.478182
bezrealitky,7200000,43,2,1,1,0,1,2,velmi dobre,vybavene,osobni,Praha,50.04354,14.555339
bezrealitky,7190000,39,2,1,0,0,0,3,velmi dobre,vybavene,osobni,Praha,50.127232,14.493077
bezrealitky,9590000,80,3,0,0,0,0,4,velmi dobre,vybavene,osobni,Praha,50.05951,14.288499
bezrealitky,11990000,90,3,1,0,0,1,2,velmi dobre,vybavene,osobni,Praha,50.115259,14.565936
bezrealitky,3820000,52,2,0,0,0,1,2,velmi dobre,vybavene,osobni,Český Krumlov,48.818805,14.319015
bezrealitky,12100000,81,3,0,1,0,1,2,velmi dobre,vybavene,osobni,Praha,50.053642,14.499734
bezrealitky,10970000,72,3,1,1,0,1,1,velmi dobre,vybavene,osobni,Praha,50.057599,14.424152
bezrealitky,15800000,71,3,1,1,0,1,2,novostavba,vybavene,osobni,Praha,50.06374,14.4355
bezrealitky,25900000,159,4,1,1,0,0,5,velmi dobre,vybavene,osobni,Praha,50.094933,14.456051
bezrealitky,3690000,27,1,1,1,0,1,2,novostavba,vybavene,osobni,Olomouc,49.599013,17.222632
bezrealitky,6390000,30,1,1,0,0,1,6,velmi dobre,vybavene,osobni,Praha,50.040146,14.568714
bezrealitky,7790000,53,2,0,0,0,0,3,velmi dobre,vybavene,osobni,Praha,50.137054,14.509376
bezrealitky,11990000,56,2,0,1,0,0,3,velmi dobre,vybavene,osobni,Praha,50.077238,14.40396
bezrealitky,4750000,30,1,1,1,0,1,3,novostavba,vybavene,osobni,Plzeň,49.726573,13.352402
bezrealitky,12800000,141,4,1,0,0,1,1,velmi dobre,vybavene,osobni,Brno,49.186464,16.667509
bezrealitky,4290000,24,1,1,1,0,0,7,velmi dobre,vybavene,osobni,Praha,50.041815,14.498877
bezrealitky,9399000,63,2,0,1,0,1,2,dobre,vybavene,osobni,Praha,50.06963,14.40678
bezrealitky,6900000,71,2,1,0,0,1,1,velmi dobre,vybavene,osobni,Brno,49.186464,16.667509
bezrealitky,11850000,84,4,1,0,0,1,1,novostavba,vybavene,osobni,Brno,49.232471,16.592557
bezrealitky,5950000,42,1,1,1,0,0,2,velmi dobre,vybavene,osobni,Brno,49.217233,16.501504
bezrealitky,6190000,26,1,1,1,0,1,1,velmi dobre,vybavene,osobni,Praha,50.100327,14.429568
bezrealitky,7950000,51,2,1,0,0,0,3,velmi dobre,vybavene,osobni,Praha,50.089755,14.471232
bezrealitky,13099900,50,2,1,1,0,0,1,velmi dobre,vybavene,osobni,Praha,50.075748,14.445981
bezrealitky,4990000,50,2,1,0,0,0,2,velmi dobre,vybavene,osobni,Pardubice,50.033608,15.775065
bezrealitky,13399900,51,2,1,1,0,0,1,velmi dobre,vybavene,osobni,Praha,50.075748,14.445981
bezrealitky,2499000,27,1,1,0,0,1,1,velmi dobre,vybavene,osobni,Liberec,50.790652,15.068926
bezrealitky,4890000,90,3,0,0,0,1,2,velmi dobre,vybavene,osobni,Liberec,50.629119,15.476327
bezrealitky,12990000,75,3,1,1,0,1,4,novostavba,vybavene,osobni,Praha,50.107672,14.524856
bezrealitky,8250000,77,3,0,1,0,1,1,velmi dobre,vybavene,druzstevni,Praha,50.035746,14.500664
bezrealitky,12495000,78,3,1,1,0,1,2,novostavba,vybavene,osobni,Praha,50.043181,14.311294
bezrealitky,11999000,87,4,1,1,0,1,1,velmi dobre,vybavene,osobni,Praha,50.043314,14.330442
bezrealitky,7850000,70,3,1,1,0,1,5,novostavba,vybavene,osobni,České Budějovice,48.969334,14.514784
bezrealitky,10988000,65,3,1,1,0,1,7,novostavba,vybavene,osobni,Praha,50.056792,14.542844
bezrealitky,9985000,47,2,1,1,1,0,1,novostavba,vybavene,osobni,Praha,50.013502,14.411748
bezrealitky,10235000,71,3,1,1,0,1,3,velmi dobre,vybavene,osobni,Praha,50.025598,14.526042
bezrealitky,14990000,100,3,1,1,0,1,2,velmi dobre,vybavene,osobni,Praha,50.074666,14.358818
bezrealitky,13333333,49,2,1,1,0,0,2,velmi dobre,vybavene,osobni,Praha,50.090545,14.426107
bezrealitky,10590000,93,4,1,1,0,0,7,velmi dobre,vybavene,osobni,Brno,49.1888,16.645012
bezrealitky,3590000,42,1,0,1,0,0,1,dobre,vybavene,osobni,Olomouc,49.577408,17.23261
bezrealitky,5600000,58,2,1,1,0,1,1,novostavba,vybavene,druzstevni,Praha,50.091722,14.298607
