source,price,area_m2,flat_rooms,has_kk,has_lift,has_balcony,has_parking,floor,condition,furnished,ownership,locality,lat,lon,closest_stop_km,closest_train_km,closest_school_km,closest_kinder_km,closest_market_km,closest_hospital_km
sreality,6130000,74,2,0,1,1,0,3,velmi dobre,vybavene,osobni,Pardubice,50.041843,15.806253,0.2032602853571582,3.755827900069245,0.9392360051930917,0.07904457102540667,0.15388005356434387,0.064197550414951
sreality,12500000,87,2,0,0,1,0,2,novostavba,vybavene,osobni,Praha 5,50.02964,14.368599,0.13190908717583888,2.634951360865551,0.1383847979196465,0.21515478444939418,0.060090506819559894,0.48503264725523965
sreality,11500000,42,2,1,1,0,0,4,dobre,vybavene,osobni,Praha,50.088406,14.422324,0.09482252454732021,0.3356931339483046,0.17973768242397112,0.1802503611107533,0.1496484487512992,0.18173804542926178
sreality,5110000,51,1,1,1,1,1,4,novostavba,vybavene,osobni,Kladno,50.161457,14.135164,0.28174355493968545,0.42749585686166997,0.7223172651110332,0.1211731512999926,2.0015740235815964,2.9326624096072553
sreality,18600000,116,4,1,1,1,1,9,velmi dobre,vybavene,osobni,Praha 4,50.017334,14.435376,0.0415458036749687,2.0488298927778454,0.3927283831440986,0.30478329708178753,0.0937412277073489,0.644101416070335
sreality,9762350,65,2,1,0,0,0,2,novostavba,vybavene,osobni,Praha,50.120098,14.4767,0.3663934606790559,0.8868198820456319,0.5440339394080714,0.49400267653374136,0.47757566208862046,0.9363316091503425
sreality,10293535,70,2,1,1,0,1,2,novostavba,vybavene,osobni,Praha,50.120098,14.4767,0.3663934606790559,0.8868198820456319,0.5440339394080714,0.49400267653374136,0.47757566208862046,0.9363316091503425
sreality,3700000,62,2,1,0,0,1,2,velmi dobre,vybavene,osobni,Trutnov,50.601398,15.696944,0.2795780402614063,5.096521539318048,1.762721840861303,1.4666256499577002,3.9188801072835133,6.738366989170775
sreality,16900000,81,2,0,1,0,0,1,velmi dobre,vybavene,osobni,Praha 5,50.076973,14.408154,0.18655031289241084,0.6802015489681137,0.13432837050907273,0.43982897321193554,0.09622297678162353,0.55384222605495
sreality,3825000,62,3,0,1,1,1,6,dobre,vybavene,osobni,Ostrava,49.827213,18.269577,0.20450852109544332,0.9791856280657218,0.13037627240928176,0.17431397015212602,0.09610426985070532,0.5993139453552913
sreality,8990000,97,4,1,0,1,0,5,velmi dobre,vybavene,osobni,Praha 9,50.070702,14.677487,0.28626500185009274,3.265028624949793,0.327299228431335,0.7730053412000866,0.08831523682247476,2.2815187623745046
sreality,19990000,145,4,1,1,1,1,3,novostavba,vybavene,osobni,Praha 5,50.028625,14.375762,0.257367286854847,2.222461668330879,0.48410747287577044,0.1995930871253437,0.3157656289639706,1.004957360662232
sreality,4299000,72,3,1,0,0,0,1,velmi dobre,vybavene,osobni,Karlovy Vary,50.22493,12.880402,0.2731324549005939,0.40459984588782555,0.3752236389052479,0.8760926278281863,0.1575146530455936,8.720863094293838
sreality,5190000,56,2,0,0,0,0,3,velmi dobre,vybavene,osobni,Zlín,49.226051,17.698565,0.10628832505424066,2.9166442180903447,0.18583794600784168,0.14600673089453323,0.3687460755122875,2.1279283468732397
sreality,6850000,55,2,1,0,0,0,3,dobre,vybavene,osobni,Praha 8,50.133236,14.416073,0.016234254739394164,2.9023134595585023,0.32999601390162714,0.5473120193705515,0.49015411778608625,0.8019579075622667
sreality,4200000,79,4,0,0,0,0,5,dobre,vybavene,osobni,Karlovy Vary,50.226337,12.882504,0.16254106806681,0.5162511304691237,0.4224782243372958,0.686577678098658,0.16778030718282155,8.746635022420334
sreality,5990000,26,1,1,1,1,0,10,velmi dobre,vybavene,osobni,Praha 10,50.077747,14.486946,0.09459078697953358,0.5970270882615589,0.42385017293205035,0.5825314499329207,0.009146336122689471,0.5946938435611254
sreality,10350000,51,2,1,1,1,1,6,novostavba,vybavene,osobni,Praha 4,50.016243,14.404919,0.09240025097622102,1.3037624431456714,0.9371735380470931,0.353412405807959,0.4620674025866904,1.356268673700888
sreality,8690000,76,3,0,1,1,0,3,dobre,vybavene,osobni,Praha 4,50.011086,14.452418,0.2264201629611027,2.615097837329776,0.41477242359839916,0.2977971329212952,0.26109657284885224,0.6331987020944553
sreality,6490000,77,3,1,0,0,0,1,velmi dobre,vybavene,osobni,Pardubice,50.025677,15.774754,0.2683712455129734,1.4925117857121553,0.10304446011949134,0.140594012400487,0.11586620258928554,0.03333204574809312
sreality,27000000,128,4,1,1,1,0,5,velmi dobre,vybavene,osobni,Praha 2,50.076527,14.415887,0.12457698323792582,0.22857430046120067,0.16618748452547857,0.17497132843872756,0.10910119508662867,0.09680630313658056
sreality,14367000,102,3,1,1,1,1,3,velmi dobre,vybavene,osobni,Praha 9,50.141014,14.517697,0.13304879737076597,0.8833833007667095,0.6641960354260431,0.6083399320439496,0.30752090950558264,0.752162779302672
sreality,11890000,111,4,1,0,1,1,1,novostavba,vybavene,osobni,Praha,49.929131,14.59017,0.4235832655250335,6.67813589990513,2.6520073798293384,2.1308412449166068,2.8120879296671673,5.4713110356510475
sreality,17400000,97,3,1,1,1,1,1,novostavba,vybavene,osobni,Praha 3,50.084606,14.482682,0.07308386070863185,0.8621631280872303,0.4984646078020038,0.2672159323930422,0.2618905102834672,0.622981255134616
sreality,13500000,77,3,1,1,1,1,1,novostavba,vybavene,osobni,Praha 8,50.117081,14.448081,0.06239335251239112,0.8989769339212886,0.22418098912925893,0.5145775245101298,0.4027587629358556,0.6968336132135171
sreality,9250000,48,2,1,1,1,0,1,novostavba,vybavene,osobni,Praha 5,50.061825,14.403939,0.051886988345026974,0.31329477770433073,0.6068904346040281,0.488675358230864,0.09949233091036826,0.9881043009521951
sreality,10890000,59,2,1,0,0,0,4,velmi dobre,vybavene,osobni,Praha 6,50.083973,14.376201,0.07281336597538633,1.8624175923906066,0.1204336089702543,0.2166449086489842,0.022048078131387962,0.06615492638765412
sreality,14990000,76,3,1,1,1,1,7,novostavba,vybavene,osobni,Praha 5,50.031517,14.364944,0.20227678840893382,2.3359115552652163,0.4193550294200686,0.43732112461648864,0.08016995858667711,0.29364668809018
sreality,5990000,50,1,1,1,1,0,2,velmi dobre,vybavene,osobni,Český Krumlov,48.639324,14.229321,0.12611352459638922,1.2311673560341665,0.159253531747255,2.6521057278837152,0.10156375908439219,2.9726422117504514
sreality,4187000,67,3,0,1,0,0,5,velmi dobre,vybavene,osobni,Český Krumlov,48.823158,14.326908,0.18836061925788156,0.7262625121321692,0.4679749230486166,0.6007812935259572,0.5388057231111238,0.11041682294353794
sreality,4599000,54,3,0,1,1,0,5,velmi dobre,vybavene,osobni,Ostrava,49.828323,18.276958,0.07067036191945449,0.4356376943659257,0.3234404117946778,0.2697579991979279,0.17639405225497212,0.16195121239348303
sreality,6500000,73,3,0,1,1,0,8,velmi dobre,vybavene,osobni,Olomouc,49.579041,17.238422,0.11799553170183838,1.0027114274795546,0.15622535624476844,0.2318428755856998,0.3136620608212529,0.19780307983572093
sreality,7400000,36,1,1,1,0,0,4,novostavba,vybavene,osobni,Praha 4,50.042767,14.493135,0.034344564706140106,1.2517904808250926,0.19955174908071308,0.3953263603776631,0.1205240120259204,1.352265383381058
sreality,8500000,44,2,1,1,1,1,2,novostavba,vybavene,osobni,Praha 4,50.042767,14.493135,0.034344564706140106,1.2517904808250926,0.19955174908071308,0.3953263603776631,0.1205240120259204,1.352265383381058
sreality,12300000,56,2,1,1,1,0,6,novostavba,vybavene,osobni,Praha 5,50.072918,14.394127,0.09351233280766519,0.759353339256653,0.04930215687904995,0.32220260023341024,0.029564768815921502,1.1393237967276626
sreality,8250000,35,2,1,1,0,0,3,novostavba,vybavene,osobni,Praha 5,50.072918,14.394127,0.09351233280766519,0.759353339256653,0.04930215687904995,0.32220260023341024,0.029564768815921502,1.1393237967276626
sreality,7150000,41,1,1,1,0,0,7,novostavba,vybavene,osobni,Praha 5,50.072918,14.394127,0.09351233280766519,0.759353339256653,0.04930215687904995,0.32220260023341024,0.029564768815921502,1.1393237967276626
sreality,5320000,62,3,1,0,0,0,2,velmi dobre,vybavene,osobni,Ostrava,49.808205,18.238432,0.16482259382034728,1.8703792812950197,0.4955770138118936,0.31085676829956205,0.6018453198680497,0.10722742599200953
sreality,6990000,121,3,0,0,0,1,1,velmi dobre,vybavene,osobni,Trutnov,50.560253,15.918149,0.08212288153493685,0.743586079016066,0.11365155405142516,0.31393209270434347,0.305773600908482,0.23148164655930997
sreality,6390000,98,4,0,1,1,0,6,dobre,vybavene,osobni,Liberec,50.751888,15.067422,0.1392930777165036,1.321017452970007,0.15138140171510803,0.3378794987368035,0.17478260671651466,0.48812484462722855
sreality,9970000,84,3,0,1,1,0,2,velmi dobre,vybavene,osobni,Olomouc,49.582489,17.230043,0.32114582665189045,1.178479639431863,0.23923562884166685,0.4839212897708943,0.39374453305686435,0.5388975863646471
sreality,6240000,51,2,1,0,0,0,5,dobre,vybavene,osobni,Olomouc,49.593369,17.252079,0.23698333873786115,0.8765929582709826,0.4173416747561759,0.17146742607868093,0.05815568191717131,0.1307383763085618
sreality,7150000,44,2,1,1,1,0,2,velmi dobre,vybavene,osobni,Praha 5,50.070663,14.380732,0.050279969309096,1.482514556690349,0.05815344930369672,0.11858758348274678,0.07570839421366675,1.0895593247489208
sreality,6790000,74,3,1,0,1,0,4,velmi dobre,vybavene,osobni,Olomouc,49.597218,17.270826,0.23092687665853157,0.7282085313290713,0.2485474602168128,0.0828658985010869,0.194592223229593,0.2700232731964275
sreality,6190000,72,3,0,0,0,0,1,dobre,vybavene,osobni,České Budějovice,48.988647,14.467381,0.17666630705911104,2.212525344250327,0.259306524616491,0.1968161013002957,0.10645842406350566,1.3353176310772583
sreality,9990000,57,2,1,1,0,0,5,novostavba,vybavene,osobni,Praha 5,50.06633,14.399523,0.031470653946797295,0.536783847852161,0.07639195044665285,0.243261538020412,0.01730796610477675,0.7614706884681701
sreality,5200000,61,3,1,0,0,0,3,velmi dobre,vybavene,osobni,Pardubice,50.021473,15.759109,0.15459287100714836,1.1584025662925344,0.11001051119112236,0.2613241184347,0.3253828545504444,1.1736511968043777
sreality,12950000,119,3,1,1,1,1,4,dobre,vybavene,osobni,Olomouc,49.597843,17.234737,0.13149951428033985,1.401455117574883,0.37051322792770985,0.2159056520008202,0.46325307308929636,0.5781221738141473
sreality,10927000,159,3,1,1,1,1,4,novostavba,vybavene,osobni,Kladno,50.161457,14.135164,0.28174355493968545,0.42749585686166997,0.7223172651110332,0.1211731512999926,2.0015740235815964,2.9326624096072553
sreality,17800000,116,4,1,1,1,1,9,velmi dobre,vybavene,osobni,Praha 4,50.017334,14.435376,0.0415458036749687,2.0488298927778454,0.3927283831440986,0.30478329708178753,0.0937412277073489,0.644101416070335
sreality,6300000,70,3,0,1,1,0,6,velmi dobre,vybavene,osobni,Olomouc,49.605694,17.256844,0.33636921259601954,2.107809458152808,0.3687060628286716,0.0909564904741562,0.4452039435038158,0.407916444119377
sreality,4300000,79,3,1,0,0,1,3,velmi dobre,vybavene,osobni,Ostrava,49.822758,18.309431,0.3786510732667206,2.0293074525990997,1.6049834796559383,1.0479515231894447,0.9848352057664601,2.0907550588558874
sreality,11660000,77,3,0,1,1,1,2,novostavba,vybavene,osobni,Praha 5,50.028625,14.375762,0.257367286854847,2.222461668330879,0.48410747287577044,0.1995930871253437,0.3157656289639706,1.004957360662232
sreality,4780000,50,2,0,0,1,1,2,velmi dobre,vybavene,osobni,Brno,49.113922,16.721561,0.035157691706773284,1.085728288912088,1.3462228114790147,0.21998210087673245,0.05428357449490314,2.871385729018892
sreality,3650000,35,1,0,0,0,0,1,velmi dobre,vybavene,osobni,Ostrava,49.785915,18.226677,0.14693747587948108,3.0958498294857604,0.41992145149045496,0.11968558940554949,0.2846666899436326,0.9477442314863389
sreality,10792980,74,2,1,0,0,0,3,novostavba,vybavene,osobni,Praha 9,50.124981,14.484177,0.13908453709999896,0.40815679440699876,0.15398992265279943,0.18635242256520354,0.11761208138151436,0.6208898281899431
sreality,3170000,33,1,1,1,0,0,7,velmi dobre,vybavene,osobni,Ostrava,49.806004,18.242025,0.09591665449688325,1.5416389527489616,0.5496172391159082,0.4230735920188147,0.24944830674567048,0.24842923291584446
sreality,7400000,70,1,1,0,1,0,1,novostavba,vybavene,osobni,Praha 9,50.081749,14.557925,0.5458498192235407,2.796438403716184,1.0624804782052328,0.10570230361747024,0.6770482741654055,2.9098356828522136
sreality,6100000,29,1,1,0,0,1,1,velmi dobre,vybavene,osobni,Praha 5,50.071102,14.343461,0.108822553215291,0.49303179426052823,0.9090297536766425,0.23507271030898702,0.2790236938800933,1.7482092246325764
sreality,8990000,56,2,0,0,0,0,2,velmi dobre,vybavene,osobni,Praha 5,50.071102,14.343461,0.108822553215291,0.49303179426052823,0.9090297536766425,0.23507271030898702,0.2790236938800933,1.7482092246325764
sreality,6850000,45,2,1,0,1,0,2,velmi dobre,vybavene,osobni,Brno,49.212601,16.605095,0.1559579396885424,2.120900070311019,0.017956492643129856,0.15098748858801897,0.22595165705111583,0.28543633977375105
sreality,7850000,50,2,1,0,0,0,1,velmi dobre,vybavene,osobni,Praha 9,50.100475,14.542393,0.15519657976499782,0.7996575532334258,0.46136010943606226,0.4765320829630032,0.6452266267160752,0.5631896307120814
sreality,11700000,76,2,0,0,1,0,2,dobre,vybavene,osobni,Praha 6,50.099625,14.399954,0.12138908947263145,0.29953256418012353,0.1974348540706911,0.5009192534626555,0.039488952478808605,0.14961309936654485
sreality,8900000,68,2,1,1,0,0,17,velmi dobre,vybavene,osobni,Praha 4,50.02972,14.449989,0.08803822976035368,0.5652168457962471,0.5309549735914291,0.34479403569197364,0.04554116835235038,1.395272096533985
sreality,7390000,54,3,1,1,0,0,2,velmi dobre,vybavene,osobni,Praha 4,50.04594,14.490003,0.18416857952870194,1.311013712640541,0.210072519780316,0.04805423135911435,0.08388645821080937,1.0591245985965518
sreality,4987000,37,1,0,1,1,1,4,velmi dobre,vybavene,osobni,Brno,49.229523,16.621679,0.30546603406146905,1.812905808836475,0.2088844317726993,0.1578773844412387,0.13212541324437674,0.6225736573553866
sreality,13990000,89,3,1,1,1,1,6,velmi dobre,vybavene,osobni,Praha 5,50.056305,14.282117,0.09093366136513978,0.7302486195208197,0.31905419456132333,1.0281845534354646,0.14734326888785737,2.892561151840185
sreality,9990000,69,3,1,0,0,0,1,velmi dobre,vybavene,osobni,Praha 10,50.054108,14.530043,0.1567583862725356,0.600961952056228,0.7348193520032812,0.46864559143320755,0.5484015616300368,0.935854274809776
sreality,7800000,46,2,0,1,1,0,6,dobre,vybavene,osobni,Praha 10,50.066261,14.459818,0.0766653807573842,0.936549391156215,0.39198839733965923,0.31598947366040603,0.07737794847435402,0.896845229202551
sreality,7150000,78,3,1,1,1,0,5,velmi dobre,vybavene,osobni,Pardubice,50.042324,15.813307,0.06403678868547773,4.25361950849706,1.4128632878302285,0.15114594068362486,0.3386183191905782,0.5165487972552535
sreality,3990000,65,3,0,0,0,0,1,dobre,vybavene,osobni,Karlovy Vary,50.247692,12.831019,0.1167815436205332,0.4059438951359716,0.7616676362630751,1.9622932199170198,0.7061466026122657,4.395776944733819
sreality,14600000,106,3,1,1,0,0,5,velmi dobre,vybavene,osobni,Praha 2,50.075424,14.426456,0.1158868878538619,0.30081193975555287,0.04172097428405016,0.07693716133136083,0.05419563330307813,0.18850396236088193
sreality,7530000,27,1,1,1,0,0,1,novostavba,vybavene,osobni,Praha 5,50.067234,14.405532,0.10815544255236834,0.3542324288590359,0.515657797281328,0.2628460119020483,0.07763688568510314,0.79406077605637
sreality,14799000,159,4,1,1,1,1,14,velmi dobre,vybavene,osobni,Brno,49.223621,16.626226,0.1255727772998671,2.284552961758697,0.4438491978119077,0.1744116319340254,0.14918355982727455,0.06075145277527573
sreality,8200000,63,2,1,0,0,1,3,velmi dobre,vybavene,osobni,Praha,49.968777,14.394235,0.283328786607816,0.4183881142175873,0.5090020868128264,0.37722952303441953,0.19745080609550675,0.4920657269985133
sreality,5495000,38,2,1,0,0,0,1,velmi dobre,vybavene,osobni,Praha 10,50.062946,14.594689,0.1787636924030259,2.1571342579535937,2.5213494258971,0.9715137268457372,0.1764792235593097,3.3682389010312144
sreality,3675000,73,3,0,0,0,0,2,velmi dobre,vybavene,osobni,Karlovy Vary,50.242851,12.836554,0.14802654510887908,0.3209891782173422,0.18289347566348022,1.3217895694092965,0.22687964926362358,5.044025266421244
sreality,4900000,72,3,1,0,0,0,3,velmi dobre,vybavene,osobni,Karlovy Vary,50.22258,12.888837,0.07697525273747048,0.38837314319932065,1.0099173193663036,1.1389714002303941,0.060407897591450134,9.357156456510678
sreality,7690000,68,2,1,1,0,1,3,novostavba,vybavene,osobni,Brno,49.20364,16.626654,0.11189196357396326,0.7318181362034752,0.1716577567839318,0.13702780888551475,0.11881012885731393,0.19119041238320733
sreality,3590000,48,1,0,0,0,0,3,dobre,vybavene,osobni,Ostrava,49.835308,18.288086,0.062338531698699885,0.7831495382955779,0.417427070485376,0.30648112144900963,0.04065342698319604,0.8887122145025225
sreality,17172784,74,3,1,1,1,1,2,novostavba,vybavene,osobni,Praha 5,50.067234,14.405532,0.10815544255236834,0.3542324288590359,0.515657797281328,0.2628460119020483,0.07763688568510314,0.79406077605637
sreality,4290000,33,1,0,0,0,1,2,velmi dobre,vybavene,osobni,České Budějovice,48.969151,14.481549,0.07826893528986918,0.7816819014300076,0.22380823749594134,0.21414040312437765,0.3602594524658354,0.42878393622356653
sreality,5129685,30,1,1,1,0,0,1,velmi dobre,vybavene,osobni,Praha 5,50.067493,14.368819,0.15847444117201528,1.4823012282197012,0.19444217698172106,0.35985140513560615,0.15568059607999513,1.607368450861953
sreality,2500000,53,1,0,0,0,0,1,dobre,vybavene,osobni,Karlovy Vary,50.226475,12.822557,0.0618903837500302,2.3357463946822374,1.868312961137374,2.3537821258501133,1.2830852308777816,5.4394132690613555
sreality,3800000,104,3,0,0,1,0,1,velmi dobre,vybavene,osobni,Ostrava,49.853687,18.279381,0.23020211722303183,0.9440789516727044,0.09572442084005124,0.2961293008423955,0.34190213841080597,2.429544051326746
sreality,10900000,105,3,1,0,1,0,1,velmi dobre,vybavene,osobni,Brno,49.229595,16.601994,0.1731863911412419,0.4036688250403078,0.6132368044810179,0.5879678277111628,0.21602141122250737,0.5699438858514917
sreality,8500000,82,3,0,1,0,0,2,velmi dobre,vybavene,osobni,Brno,49.204456,16.595394,0.004706284594237197,1.9635677745369249,0.2212808830732762,0.27988334441761814,0.05315461955652875,0.1438249198167666
sreality,9000000,74,3,1,0,0,0,5,novostavba,vybavene,osobni,Brno,49.195805,16.635427,0.06025811617287802,0.9264667202375558,0.521254566189366,0.19958307898931796,0.33253554619918557,0.22337895004493788
sreality,8599000,85,4,0,1,1,0,6,velmi dobre,vybavene,osobni,Brno,49.20417,16.656137,0.09084244090306391,1.4119310626386752,0.3510794629558524,0.20273941680043295,0.2435438097437447,0.3279060548344058
sreality,8390000,82,2,0,0,1,0,4,velmi dobre,vybavene,osobni,Brno,49.203915,16.622566,0.11090353987442911,1.0272575752906123,0.16004973461158986,0.2133381256732569,0.07475694307587777,0.2834527930963605
sreality,14950000,96,3,0,0,1,0,3,velmi dobre,vybavene,osobni,Brno,49.192711,16.604027,0.05057347332119049,0.6834010482444566,0.1482300772856735,0.09916935676845193,0.09837221126954314,0.4117143065734041
sreality,12420327,55,2,1,1,1,1,3,novostavba,vybavene,osobni,Praha 5,50.067234,14.405532,0.10815544255236834,0.3542324288590359,0.515657797281328,0.2628460119020483,0.07763688568510314,0.79406077605637
sreality,5439500,25,1,1,1,0,0,3,velmi dobre,vybavene,osobni,Praha 5,50.064335,14.41027,0.12684210432937912,0.35883731815621905,0.5612916473619501,0.2603680823646399,0.27147573670734454,0.7173608344909602
sreality,3490000,60,2,1,1,0,1,1,dobre,vybavene,osobni,Karlovy Vary,50.227505,12.874138,0.039093582403505606,0.7961512811432747,0.14010106307064762,0.9051888667390716,0.20131395577372158,8.193208819288042
sreality,6990000,50,2,1,0,0,0,1,dobre,vybavene,osobni,Praha 8,50.115089,14.47151,0.11924973678584863,1.2582309457648226,0.3287736831870473,0.22472551132736696,0.05979342118128688,0.4243192115125027
sreality,5990000,83,3,0,1,1,0,5,dobre,vybavene,osobni,Plzeň,49.736038,13.371051,0.08712953764726507,1.4784171093807446,0.20685844203390136,0.24809990889110778,0.1355422151888018,0.9195401126084072
