type,lat,lon
market,48.8890024,13.3016103
market,49.2103936,16.5875963
market,49.8521205,14.4045513
market,50.2205977,12.3467027
market,50.2204911,12.3463411
market,50.216204,12.3514107
market,49.0171069,12.1015175
market,50.1103676,16.5563026
market,50.0854139,14.4415561
market,49.413312,16.7022151
market,49.877261,16.884739
market,49.8759783,16.8869783
market,49.8800602,16.8743681
market,49.8776545,16.8837305
market,49.8915307,14.5652269
market,50.1049226,14.4828681
market,50.1051358,14.4844928
market,48.6136204,18.8424583
market,50.4972418,13.0311221
market,50.3535091,12.4704497
market,50.812325,12.797868
market,50.5059377,14.7955295
market,50.4460788,14.777405
market,49.863224,18.5536771
market,50.5277234,12.8199681
market,49.5633869,16.0766831
market,50.0754661,14.4450652
market,50.0720338,14.4450201
market,50.1309158,14.7380035
market,48.6567731,18.8347421
market,50.0649018,14.4270761
market,50.9414588,17.2953582
market,50.75616,12.634148
market,51.0371268,14.5322675
market,50.5040263,16.4019706
market,50.8538074,14.8440051
market,50.8537194,14.8431468
market,50.1616407,14.391547
market,50.3592066,12.4696659
market,50.0521311,14.454536
market,50.1071949,14.394255
market,49.2134411,12.5809043
market,50.6920331,14.5543854
market,51.0510534,13.8187364
market,49.2448801,12.6715159
market,49.2443407,12.6725056
market,49.2355431,12.6413247
market,50.0779952,14.4756333
market,50.7363608,15.2953919
market,50.3096832,12.9506778
market,50.3088231,12.9572806
market,48.915982,15.104535
market,49.0194843,13.9979066
market,49.0226323,13.9987098
market,50.1599144,18.3107958
market,49.7823946,17.7017623
market,48.6522127,13.4096576
market,48.6528351,13.4099627
market,49.7850066,18.2632836
market,49.7836019,18.2597459
market,49.9039936,14.5858659
market,48.7527926,16.3798263
market,48.7541051,16.3811338
market,49.4733666,17.0806121
market,49.0381148,18.2880601
market,50.5449716,13.1018428
market,48.7792625,13.4409059
market,48.5702817,13.4754846
market,48.5941177,17.8230036
market,49.8420041,18.7686368
market,48.6468729,13.3226546
market,50.7644644,18.3445349
market,50.7527174,18.3858132
market,50.7638907,18.3451204
market,49.0047529,15.4414169
market,50.625652,15.0841125
market,48.7718672,18.6223616
market,49.9715595,14.6654356
market,50.800028,14.4203247
market,50.7991823,14.4161068
market,49.5776376,16.359736
market,49.4674924,17.0840687
market,50.7317905,13.1061852
market,50.529141,18.0607765
market,50.5499685,18.7016435
market,49.9409157,13.0039012
market,50.3395379,16.2717106
market,49.8571667,18.5568363
market,49.9821001,14.5793351
market,49.225602,12.6696861
market,49.9941923,13.0600447
market,49.6301433,13.4290023
market,49.2187159,16.6433972
market,49.808353,18.2730094
market,50.270399,12.7832271
market,50.467985,14.52515
market,49.622539,17.3976481
market,50.1256974,15.180288
market,50.0903832,14.3091848
market,50.0470371,14.4879749
market,49.4006608,17.6688797
market,50.3713219,18.8504154
market,50.4835065,14.0283894
market,50.4839379,14.0311128
market,49.6669471,18.8422807
market,50.7388697,15.0653508
market,49.2060258,16.6942856
market,49.3928007,15.5758245
market,50.1234078,14.472431
market,48.9187385,13.0803402
market,49.9396209,13.3842329
market,49.9327073,13.3876161
market,50.1675303,14.441692
market,48.887418,18.39608
market,50.7398327,15.3092322
market,50.7404782,15.3090292
market,50.2284789,16.7637977
market,50.7381494,15.2928166
market,50.736445,15.3078265
market,50.736221,15.3078694
market,48.7711068,18.6263287
market,48.6833824,12.8794739
market,50.7335279,15.2992768
market,49.987139,18.4211868
market,50.7370027,15.2980851
market,50.0424391,14.5658232
market,49.0558301,17.4670834
market,50.5757792,16.6587203
market,49.5061387,16.5173108
market,50.5322814,18.7189374
market,49.4802256,18.6925108
market,49.2018023,16.5811761
market,50.1236873,14.4909453
market,51.0034041,16.9093143
market,48.9504574,16.1617061
market,50.0221217,18.3403398
market,50.2891434,18.6624336
market,49.878896,12.3324003
market,49.1950533,13.0540449
market,49.2096575,18.561094
market,49.2573012,18.6560792
market,50.5312841,12.1046377
market,49.070128,17.4630241
market,50.9077655,13.0523769
market,50.747711,18.4123853
market,49.8600403,13.7727522
market,49.8609746,13.776457
market,48.7764135,18.624222
market,50.4058443,16.2904182
market,50.2938526,18.6472817
market,50.2372953,14.3725948
market,49.8708565,14.8963284
market,50.6565915,16.690985
market,50.6415903,16.6399495
market,50.5986686,13.0222009
market,48.8522578,17.1206206
market,48.8526276,17.1202584
market,49.3003919,14.4793969
market,50.0717274,14.4594239
market,50.0710732,14.458115
market,50.0724401,14.4590699
market,49.3029058,14.4759122
market,49.8354302,13.891867
market,49.8371013,13.8963437
market,49.8365729,13.8946386
market,49.837116,13.9027106
market,49.8359573,13.9024082
market,49.5497311,13.5731755
market,49.7701769,17.1207019
market,50.1224189,14.4559946
market,48.8947501,15.8122145
market,50.836965,13.6760346
market,48.8949344,18.0172989
market,48.8295931,18.596874
market,49.0196216,15.1021493
market,49.0195788,15.1017728
market,50.619402,12.2667272
market,48.7750635,13.0511368
market,48.8655755,15.1234074
market,49.7349539,15.9747799
market,51.0294884,13.8314123
market,50.4635448,17.0058985
market,49.8920374,18.8175564
market,49.225107,18.7338262
market,50.780951,15.4227207
market,50.102517,14.4348803
market,49.5765381,18.7648224
market,50.7388502,15.1686476
market,49.9336161,14.3772582
market,50.7720347,14.2014811
market,50.1349785,18.4852827
market,49.0411563,17.4657349
market,48.8957043,18.0249989
market,49.01866,12.09134
market,50.532259,18.7228023
market,48.8658031,15.124497
market,50.8975221,13.6941359
market,49.1135375,18.6777013
market,50.6081828,17.9728336
market,50.1040041,14.3953164
market,50.1008493,14.3974632
market,50.282399,14.5921369
market,50.22712,14.5867475
market,50.1013474,14.3975402
market,50.2706626,14.328305
market,50.2609102,14.2988859
market,50.1021291,14.4005096
market,48.7876264,17.7716331
market,50.0981783,14.4007901
market,50.1020016,14.397809
market,50.5319649,18.7205679
market,49.7491392,18.6400635
market,49.9127459,15.0339879
market,50.0975878,14.4004778
market,49.4057092,16.778143
market,48.7513858,17.8342734
market,50.2022646,14.4343582
market,50.1406876,14.7966463
market,48.8799784,12.5645745
market,50.0754311,14.7211871
market,50.0738488,14.7221563
market,49.6142203,16.0347066
market,50.1369338,14.1163875
market,50.1418247,14.111147
market,50.1364835,14.1015222
market,48.771065,17.8333031
market,48.5992183,17.002409
market,48.6557188,17.016448
market,48.6565682,17.0181311
market,49.0211231,12.0959826
market,50.0571288,14.4479331
market,50.0251106,15.7733926
market,50.6353125,17.8241878
market,50.6785484,14.0276541
market,50.1814701,14.0501813
market,50.2296008,14.2678983
market,50.0768121,14.4043554
market,50.24123,14.2062725
market,49.4575902,12.181822
market,50.5740819,12.6973215
market,49.8952376,13.311585
market,49.9096563,13.3737713
market,49.76573,13.2463938
market,49.8244213,13.3902713
market,49.6842823,18.6353219
market,49.2210879,18.7404243
market,49.2247722,18.7403517
market,49.0450297,18.6345458
market,50.838501,13.6757934
market,50.2827642,18.6561629
market,50.0467302,18.6792481
market,50.052402,18.7078399
market,50.0330557,18.6804551
market,50.2432541,18.8440166
market,48.7179971,18.5370223
market,50.2835821,18.680051
market,50.2674808,18.8345987
market,48.9407465,17.8533271
market,49.7287454,12.1649733
market,49.2175648,17.745736
market,48.7220754,18.5340951
market,49.1969334,16.5939591
market,50.0938749,14.5445813
market,50.0360905,14.373398
market,48.827191,13.7751323
market,51.0455687,14.8286425
market,50.4351657,16.2352386
market,49.623067,16.9335469
market,49.8756075,16.3051775
market,49.8660901,16.30834
market,49.3954538,15.5894565
market,49.2007732,16.640392
market,48.6428025,14.2294691
market,50.4305446,15.3484702
market,48.8405512,12.9525912
market,50.080817,14.4188114
market,50.6506075,12.820877
market,50.5848668,13.9651672
market,50.8188792,16.5287811
market,48.8539485,18.6134619
market,50.8565573,12.773289
market,48.8964561,17.3142298
market,48.714299,17.7866527
market,49.4128862,14.6646095
market,50.2693947,18.8385774
market,50.01154,14.3850227
market,50.5322947,18.7202734
market,50.0763461,16.9316645
market,50.001231,14.5625605
market,49.2025564,16.6880623
market,49.0926716,18.6375929
market,48.7528102,12.9621275
market,50.2885065,18.6622705
market,50.2811787,18.671699
market,50.2813631,18.6702857
market,50.2276749,14.2970841
market,50.2699544,18.8414997
market,50.2707286,18.8585138
market,50.7811423,15.0738758
market,49.557587,15.1160213
market,49.4777859,14.8120861
market,49.5647772,14.9897452
market,49.5683328,15.199283
market,50.0740094,14.3407156
market,49.9436459,16.8351704
market,50.3063504,12.9536907
market,50.0984248,14.3972993
market,49.9273483,14.2748769
market,48.7607932,18.1626193
market,50.0993338,14.4002709
market,49.7626017,15.9212251
market,49.6905998,15.7972398
market,49.8301918,18.168091
market,49.4759476,17.9809313
market,49.413315,17.92608
market,49.3326094,14.7978827
market,50.2421592,18.8271217
market,50.2440174,18.8256195
market,50.2430742,18.8293083
market,49.3373413,17.9935024
market,49.3400426,17.9945638
market,48.8079371,13.5462829
market,50.7596521,15.069879
market,48.8843392,13.7041983
market,50.0564549,14.4341139
market,50.126955,14.4680335
market,49.949865,14.314037
market,49.9499326,14.3154616
market,50.0749158,14.42882
market,50.0753126,14.4287628
market,48.8874421,18.0353316
market,49.7282905,12.1650173
market,49.3604563,18.2834025
market,49.7300178,12.1685709
market,49.7295951,12.1683849
market,48.8042647,13.5472934
market,50.7957129,12.8880462
market,50.2435056,18.8392965
market,50.1408545,14.5081128
market,50.0954005,16.7047302
market,49.7279354,12.1660327
market,50.5421801,16.5601037
market,49.8267041,18.2500703
market,50.5451592,16.554383
market,50.9811804,13.8656602
market,49.8028129,13.4189013
market,49.7982657,13.4171918
market,50.9212095,12.7507067
market,48.9841088,18.4040632
market,48.9872697,18.4098734
market,50.1244605,14.4499645
market,50.8408439,12.6911865
market,49.4654606,14.6108052
market,50.0996397,14.4024079
market,50.1009973,14.4025685
market,49.3448562,16.4216723
market,50.8572507,16.3332055
market,50.8615882,16.3223028
market,50.2977978,18.6776622
market,49.347769,16.4209109
market,49.8786176,12.332714
market,49.5590554,15.8536517
market,51.0396445,13.8044633
market,50.1287717,14.4613187
market,50.1525656,15.131387
market,49.4573916,18.1418967
market,48.575741,14.8833875
market,49.7918135,18.4412744
market,51.0261398,14.2145076
market,49.1535296,16.6538619
market,50.62715,15.6104747
market,48.9326552,14.6161236
market,49.3543725,16.4248858
market,50.3212011,12.7289621
market,50.3241934,12.7324894
market,50.1147942,14.4696493
market,50.4442001,18.8560175
market,48.8908947,18.0374351
market,49.8666571,18.3780111
market,50.9159958,15.7604582
market,50.9173239,15.7616458
market,50.3645568,18.7992819
market,49.4730568,17.0909211
market,49.0657763,17.0555732
market,49.4719186,17.0960916
market,49.4730136,17.0942188
market,49.4310986,15.7236507
market,49.4855603,15.7306923
market,49.4787724,15.6520123
market,49.736569,13.755671
market,50.9714429,16.9293992
market,50.9711694,16.9308351
market,49.6726247,12.1497366
market,49.7892471,13.7345529
market,49.1982781,13.0500782
market,49.53881,18.3047735
market,49.3121474,16.4483537
market,50.1075223,15.6060535
market,49.0744646,12.8898843
market,49.6602185,15.7544825
market,50.7927783,12.8853834
market,49.6854094,12.130649
market,49.9118757,16.6125183
market,49.1981385,16.6462402
market,50.5342306,14.1266789
market,49.9402988,15.7978363
market,48.8119621,15.2759002
market,49.4809915,13.2845895
market,49.4811327,13.2845538
market,50.4367348,14.29335
market,51.0308779,14.670152
market,48.7766655,18.6008041
market,48.6384875,16.2808067
market,50.0820454,14.4174212
market,49.2281412,16.592644
market,49.2103679,16.5767366
market,49.2154406,16.3933795
market,49.2233721,16.5928236
market,50.6718617,14.0211864
market,49.2941624,16.805617
market,49.5984456,14.3829334
market,48.6555286,13.6210446
market,49.8287118,18.2807806
market,49.4652552,17.1125922
market,49.2209609,16.5853475
market,49.2242114,16.5947958
market,49.2024299,16.6407087
market,49.3898165,13.4746097
market,48.5950262,18.2965473
market,49.9567394,16.1516338
market,49.9489078,16.1544501
market,49.6111184,16.6799295
market,49.0649045,18.3267773
market,50.4532801,14.374432
market,50.338972,18.1965637
market,50.340202,18.1905214
market,48.6389801,15.0316211
market,51.0490005,13.6913337
market,50.4978437,12.6006831
market,49.7364748,12.3535233
market,50.0452279,16.4550259
market,50.8997534,14.7941859
market,50.3087597,18.8578112
market,49.2233273,16.5900369
market,48.96932,13.1265461
market,49.0923597,16.6282015
market,50.1722454,12.1323776
market,49.7006945,12.4151321
market,49.9921786,18.7149643
market,49.9925065,18.7110147
market,49.6929848,12.3856591
market,49.9376336,17.2712891
market,49.6924291,12.1355531
market,51.0304484,13.7828928
market,50.2298421,18.6086177
market,49.846825,18.1587993
market,50.964652,13.6416303
market,49.8890313,16.6613984
market,49.7346097,12.3518176
market,49.9458455,18.6049964
market,49.663031,12.1479967
market,50.4556322,18.8360966
market,50.9851198,12.4313878
market,50.0626754,14.4043724
market,49.7176945,12.1584688
market,49.6951968,12.1599916
market,48.8976059,18.0692093
market,48.8989657,18.0736131
market,48.8974696,18.0688948
market,49.3188923,17.4769681
market,49.2006431,16.594693
market,48.6846856,18.3764867
market,51.0594556,16.973995
market,49.6703857,12.1599498
market,49.6646556,12.1485134
market,49.730813,18.5226517
market,50.791038,15.1433964
market,49.6818158,12.1566898
market,49.9099316,12.5271677
market,50.9170151,15.7305545
market,49.9099243,12.5247648
market,49.6880244,12.1643239
market,49.6836028,12.1623191
market,49.6887393,12.1635446
market,49.6917745,12.1708897
market,49.2432116,16.6615574
market,50.0707952,14.4602406
market,49.2165779,16.6085147
market,51.045567,13.6690323
market,51.045083,13.6690055
market,49.2242917,18.7375797
market,50.4250736,15.3536502
market,50.4273548,15.3504343
market,49.328346,16.9177369
market,50.3098745,12.3204504
market,49.2872775,15.4795898
market,49.2866575,15.4802427
market,50.3209883,18.6997791
market,50.320988,18.6876647
market,49.3416466,12.53892
market,49.5638577,16.0669171
market,50.5853693,14.3473653
market,49.0254308,17.6597874
market,48.854939,17.1081931
market,48.8520563,17.1263113
market,48.8531106,17.1182264
market,49.8474418,18.2138949
market,50.2720585,18.8683307
market,49.2326932,17.6792995
market,50.8654617,12.9194819
market,49.7918117,18.7866362
market,49.7914222,18.7854129
market,49.5400598,18.8694651
market,50.0481051,14.4932199
market,50.8391469,12.4465494
market,48.7794787,13.4416362
market,50.3653975,18.8438537
market,50.3647923,18.8450703
market,49.8921173,17.135059
market,49.1268117,16.3315828
market,49.302687,15.0758849
market,49.2209289,16.5184031
market,49.2188074,16.5103109
market,50.6116031,13.7373374
market,49.8463774,18.3441603
market,48.761257,16.992593
market,48.6078591,18.1533638
market,50.8443897,12.901899
market,49.5963883,17.2484482
market,48.9136676,13.2623898
market,50.3669841,14.6325097
market,50.1758512,18.8567725
market,50.1724853,18.8664681
market,48.701506,17.6861504
market,48.7008029,17.6877118
market,50.4288005,14.9177516
market,50.431703,14.9222756
market,50.6525131,15.9074178
market,49.0206048,15.5810341
market,50.5372641,12.1869921
market,50.0963118,14.3602415
market,49.8019385,18.2431605
market,49.7705153,18.7549359
market,49.9406579,17.9115742
market,50.2416332,12.8339942
market,50.0468289,14.475444
market,50.0754211,14.418262
market,50.1325934,14.7382167
market,48.9086243,12.6889423
market,50.1553195,16.0825673
market,49.223661,17.6950449
market,50.1478022,16.0745737
market,50.1442493,16.084294
market,50.1495777,16.0770413
market,50.1480318,16.0688019
market,50.1583115,14.8233731
market,50.1525794,16.0804012
market,50.1521256,16.0719683
market,49.0109447,12.1012072
market,49.143555,14.1733081
market,49.3486605,13.6177768
market,49.3228682,13.5968473
market,49.390885,13.6217041
market,50.2319089,14.3871584
market,51.0258919,14.2165564
market,50.4327384,14.9255937
market,49.0580208,15.5740596
market,49.9521522,18.606676
market,49.9484519,18.6139935
market,50.0461775,18.6943734
market,50.8784444,17.7103372
market,49.0213165,12.0924681
market,50.0773826,14.4052062
market,49.1888479,16.6146162
market,48.7553717,17.8306125
market,49.3943168,15.575618
market,50.7520474,13.3992817
market,49.195266,16.6138428
market,48.9110153,18.2962972
market,50.9991664,12.4047053
market,50.7509882,15.0329858
market,50.1160173,18.3544668
market,49.0055673,12.1168458
market,48.585615,17.8267672
market,49.8535276,18.5645988
market,49.8446451,18.5544975
market,49.8534263,18.55662
market,49.8457288,18.555715
market,49.7951551,18.4847538
market,49.7755213,18.44952
market,49.781023,18.4509948
market,49.902245,18.3510638
market,49.8993532,18.3500122
market,49.9064,18.347215
market,49.7319313,18.6193288
market,49.7350288,18.6129963
market,49.302719,12.6278961
market,48.5989317,16.8228197
market,49.833927,18.3876226
market,50.4368012,16.6434541
market,51.0027012,14.4519434
market,50.8230845,12.9591286
market,50.3224872,18.4474716
market,49.9403731,18.5941796
market,49.5920438,18.3585275
market,49.6134915,18.3614803
market,49.62262,18.402435
market,49.6166626,17.3310246
market,50.1981121,14.3650175
market,50.1952418,14.3538586
market,50.1976835,14.3645229
market,49.0003758,12.1224317
market,49.8343552,18.3377522
market,50.3276041,12.8618997
market,49.8147127,18.3358234
market,49.8170097,18.333254
market,49.4547152,14.9576109
market,49.8463128,18.3435169
market,49.8173976,18.3203588
market,50.1048596,14.454232
market,49.5769576,18.7652135
market,50.5374818,14.1415649
market,49.5577979,18.8123943
market,49.5590818,18.804879
market,49.5750836,18.7622795
market,49.415619,16.7394556
market,49.5294774,16.7593724
market,49.1984823,13.5069816
market,49.3596052,15.4908036
market,50.0421979,14.5535112
market,50.040592,14.5589473
market,49.5258755,18.6362773
market,49.5774625,18.7670263
market,50.1670881,18.7212225
market,49.9046537,14.7836476
market,49.951367,18.5957359
market,50.536378,15.2587085
market,49.4923011,16.6482411
market,49.3699901,15.4711018
market,49.402976,18.6235926
market,50.4944169,15.5156281
market,50.4939835,15.517037
market,50.4944749,15.5217551
market,50.4955398,15.5064191
market,49.2503378,15.3214802
market,50.0639697,16.619242
market,50.5987646,15.3271786
market,50.4866731,15.5130793
market,50.0659776,14.396058
market,49.9915146,14.6636227
market,50.5868288,14.41421
market,48.664936,16.4620353
market,49.7724594,13.3660379
market,49.2625183,15.6701534
market,50.1347091,14.6599114
market,50.132309,14.6615422
market,50.132854,14.6605028
market,50.2736082,18.8578649
market,50.272108,18.8549311
market,50.119824,16.605003
market,48.588536,17.8340345
market,50.9725181,14.273675
market,50.0243003,14.4272155
market,50.8622597,17.4534923
market,50.1056882,18.8695561
market,50.0537858,14.4364579
market,50.0245174,14.434833
market,50.3028409,18.8195484
market,49.3287676,17.5856842
market,50.4252604,15.8099598
market,50.4204038,15.8153349
market,49.7800075,18.2247176
market,50.2242526,18.6683922
market,50.113163,14.4740882
market,50.072307,14.5420856
market,50.0487096,15.029202
market,50.0510169,15.0291613
market,50.2205089,18.6748244
market,50.2205879,18.6748193
market,50.6944958,16.8205758
market,48.752224,16.8579691
market,50.4277028,15.8155882
market,49.1700972,16.4510417
market,51.0438498,13.7035166
market,50.3414176,18.7804264
market,50.3412926,18.7807402
market,50.3414553,18.7803245
market,48.8712138,17.4775223
market,49.0370321,17.4639771
market,50.3007269,16.3590895
market,50.3096564,17.0986173
market,49.8491644,14.7071094
market,50.0823641,14.494168
market,50.5396545,16.7313451
market,49.6555853,18.8578307
market,49.8309966,18.5889376
market,50.5499005,16.755454
market,51.0498387,17.3142463
market,50.420443,18.1202166
market,50.9593132,16.8627107
market,48.8802731,12.8427366
market,49.0013602,18.8490022
market,49.7817179,18.260465
market,50.9859776,16.8370374
market,50.9867636,16.8351733
market,50.5059999,16.7399935
market,51.0224727,18.0344084
market,50.0712444,14.3473643
market,50.0640808,14.4450132
market,50.0647552,14.4405754
market,51.0489404,16.1982195
market,51.0502327,16.1979993
market,51.0557643,16.2130131
market,50.0333019,15.7977291
market,50.0645344,14.4414964
market,50.1327268,14.1360504
market,49.1431764,16.8317914
market,49.9593419,18.4154194
market,50.0767483,18.1742247
market,49.2763822,17.0003435
market,49.2767007,16.9515945
market,50.3456321,18.850254
market,49.2849615,16.9855858
market,49.9605607,18.7160707
market,50.0099584,18.4683981
market,50.2761939,18.8631745
market,50.858687,12.7606606
market,49.4548658,16.8900495
market,50.0063152,18.4694786
market,50.0074289,18.4714959
market,50.0636374,14.442606
market,50.0630793,14.4437878
market,50.0619892,14.4456939
market,50.0632028,14.4435864
market,49.4376692,15.5053046
market,50.0114846,18.4714057
market,50.0104964,18.4620994
market,50.0009107,18.4600139
market,50.0094734,18.4735406
market,50.0092366,18.4732195
market,50.0503288,18.4738352
market,50.0476199,18.4811691
market,50.0506305,18.4732923
market,50.0432683,18.4865149
market,50.0499426,18.4740503
market,50.0497081,18.4747227
market,50.5288528,16.7540352
market,50.0021552,18.464454
market,50.7719007,18.3708948
market,50.553898,16.7895763
market,49.9458375,15.6675933
market,50.2582084,14.9495689
market,50.2726489,16.1031499
market,50.2699128,16.1104241
market,48.9979389,18.2362291
market,50.3061679,14.2884866
market,49.9051443,18.0461621
market,49.8969066,14.4921271
market,50.6039076,13.6100723
market,50.0874416,14.4039387
market,49.5222459,18.3082604
market,50.0626803,14.4420817
market,50.0629824,14.4407565
market,49.5472579,18.2113758
market,50.0220029,14.4877829
market,49.1694699,16.6132857
market,50.6852844,16.8212254
market,50.685468,16.825179
market,49.9127347,18.6233262
market,50.2235092,18.7277083
market,50.2647924,18.8618577
market,50.267043,18.8619748
market,49.3874238,14.8669905
market,49.746306,18.6165458
market,50.2254665,14.421064
market,50.5347647,15.2601491
market,50.6711529,15.2943687
market,50.128466,14.4762592
market,51.0564092,13.7226062
market,50.1061839,14.2660346
market,50.0716244,14.3886878
market,50.2733089,18.8690898
market,50.2734027,18.8690243
market,50.1173754,14.4168762
market,50.5465772,13.0468644
market,49.9174182,18.7636404
market,48.8800055,12.5796905
market,48.9443362,13.7986831
market,50.9078623,15.3337839
market,50.0753281,14.322771
market,50.0897698,18.2135482
market,50.2787559,15.2752388
market,49.9504843,16.1518633
market,49.4458713,17.4506267
market,49.5856765,18.0021057
market,49.4987653,12.3130141
market,48.6571824,17.8463588
market,49.8293532,18.389271
market,49.9485828,15.2627375
market,49.9543452,15.2707984
market,48.8122563,15.2754247
market,49.7077001,17.3932739
market,49.9517135,16.1455109
market,49.9608587,15.2837428
market,50.3718473,15.5492178
market,50.0232718,15.1969155
market,49.945919,16.1607485
market,49.9777855,15.1589369
market,50.8156089,16.0591149
market,50.5492958,12.1972522
market,49.1410793,17.498512
market,49.4134428,15.5924448
market,49.4855418,13.5813963
market,49.4830432,13.5815671
market,50.1461628,16.6660354
market,50.5408209,15.7308385
market,49.8330477,18.2643424
market,50.8890183,14.4643627
market,50.4471486,18.8211231
market,50.5395224,15.7292589
market,50.0282837,15.2037697
market,50.0283712,15.1980315
market,49.7654383,18.6507129
market,50.361425,13.8455743
market,50.3608501,13.8454241
market,48.6524352,14.9420799
market,50.1589255,18.8472434
market,49.299884,13.6661933
market,50.368422,15.6318864
market,49.1145246,18.4470948
market,49.1160494,18.4459233
market,49.1097507,18.4558443
market,49.2202204,18.7481861
market,49.9136212,14.2323877
market,50.1455625,14.4854311
market,49.8204781,18.1897443
market,50.4546567,18.5200202
market,50.4549025,18.5172614
market,50.4554062,18.5180661
market,49.4472739,17.6954376
market,50.2736479,18.853294
market,49.917573,18.6434802
market,50.1569277,13.9689915
market,48.9776987,16.3224676
market,50.8652395,14.7594151
market,49.8562016,18.5410492
market,50.7708309,12.5404954
market,50.6201963,13.6057897
market,50.62793,18.8431704
market,50.9454722,17.3042202
market,50.9446637,17.3051874
market,49.8009728,16.1733412
market,48.5993978,13.1336069
market,49.2011113,18.7417105
market,50.2977636,18.6560319
market,50.2986984,18.654074
market,49.1375981,13.2358741
market,49.2016737,18.7406621
market,50.0380193,14.3389028
market,50.3018374,18.8515647
market,50.6356154,17.8241949
market,49.6036096,18.2571338
market,50.228813,14.8646972
market,49.1703058,14.5810024
market,49.1894036,15.3787714
market,49.6457029,18.8691463
market,49.6524224,13.9124934
market,48.8301279,14.462211
market,48.8307874,14.4575748
market,50.9245051,14.3584468
market,49.6214941,16.9537593
market,48.898853,17.3210707
market,48.7825665,15.8107333
market,51.05102,13.8078658
market,49.2768636,12.3000279
market,49.5877436,18.1389331
market,48.941079,15.7220872
market,50.0674856,15.9878337
market,48.7974114,15.9866434
market,50.3863208,16.2553818
market,50.1334916,14.3776583
market,50.1595553,14.7537637
market,50.7570045,15.0439783
market,51.014562,18.5682426
market,48.8444643,17.9131658
market,48.8854646,17.7198835
market,48.797095,18.6996448
market,48.7229004,18.7557698
market,50.6241475,13.8195771
market,50.2007109,18.3112089
market,50.9677719,16.3428034
market,50.9697208,16.341744
market,50.9697003,16.3418509
market,50.9703811,16.3409445
market,50.9663197,16.3480316
market,49.0894213,17.873625
market,50.0183626,18.803955
market,48.8126001,18.5826067
market,51.0152879,18.5586702
market,51.0154229,18.5622965
market,51.0133439,18.5738354
market,50.5111858,16.6437963
market,48.8181064,18.6434823
market,50.0226508,14.4402851
market,50.6015588,15.3325288
market,50.6026638,15.3293499
market,48.6069646,18.3458621
market,48.6062456,18.3471568
market,50.2804678,18.8601581
market,49.5632598,18.1691949
market,49.588741,18.1212774
market,49.402288,17.2105986
market,50.9727891,16.3586671
market,50.9647703,16.3451503
market,50.963758,16.34658
market,50.9622919,16.3439536
market,50.9620145,16.3436615
market,49.5261823,18.7534498
market,50.183498,14.6569985
market,50.8456074,13.2927054
market,48.8114172,15.2725266
market,50.9345756,17.3180805
market,50.0687208,18.5166291
market,50.3222034,18.655848
market,50.8393965,16.472737
market,49.437558,12.5841671
market,49.97393,16.3937614
market,49.5180748,16.2597581
market,49.5260529,16.2605789
market,49.2142718,18.426656
market,50.2925099,18.6424867
market,49.5256875,16.2524987
market,50.7186003,12.8845276
market,49.5242527,16.259607
market,50.9784279,14.2896194
market,50.3132618,18.6172522
market,50.0830989,14.3174688
market,49.5225324,16.2607594
market,49.5227378,16.2605958
market,49.5227065,16.2605905
market,49.522797,16.26051
market,50.9880606,18.2134459
market,50.9821013,18.2201383
market,48.7044417,18.3989604
market,48.7209793,18.2610353
market,48.7211561,18.2638908
market,49.5102607,17.4793002
market,48.7209756,18.252688
market,49.5041542,17.4686166
market,50.4776485,17.3243563
market,50.3976929,12.3280778
market,50.8151594,18.1576473
market,49.3650863,17.3639831
market,49.3578053,17.3638704
market,50.3015385,18.8455112
market,50.3007604,18.8466804
market,51.0572277,16.1785116
market,48.5854133,18.4996281
market,48.6088706,18.4892576
market,49.673529,12.1563296
market,48.9757032,13.0677498
market,49.6732957,12.1520046
market,49.6695001,12.1553995
market,49.9945075,14.8127136
market,50.2547827,14.4484515
market,51.0300259,13.8314514
market,49.601697,13.8735572
market,50.1020296,18.5241674
market,50.1023977,18.5239045
market,50.0848094,14.4488167
market,50.2303701,14.88613
market,50.2295979,14.8921811
market,49.6759902,12.1608293
market,48.9589485,14.9331322
market,49.0096039,17.1242848
market,49.0101845,17.1234176
market,50.5114848,14.0609512
market,49.6206235,17.3637031
market,48.6702219,12.6871783
market,49.015365,14.612198
market,48.7706452,18.6005075
market,49.8782148,18.6022704
market,50.9060436,12.9545644
market,50.6778226,14.036713
market,48.5801078,13.7360758
market,48.897537,18.0485238
market,49.8761516,18.4305636
market,49.873386,18.4287283
market,49.0165908,12.0963623
market,49.3119086,15.3947208
market,49.3120429,15.3951327
market,49.3138133,15.3941717
market,49.3136846,15.3941887
market,49.314246,15.3959709
market,50.9115165,16.43066
market,50.911409,16.428306
market,49.553588,14.3370174
market,49.8368013,18.271974
market,49.6035169,13.8652286
market,49.0246623,12.0975975
market,50.2764776,18.6581522
market,50.9181634,14.154541
market,50.6727566,17.9590808
market,50.1970093,14.5183027
market,50.8215349,12.2741532
market,50.1095354,14.4971417
market,50.2259266,18.6642161
market,50.0437304,17.5901158
market,49.7942811,18.2398544
market,50.4335541,18.8677513
market,50.4333117,18.8673383
market,50.8976731,14.805256
market,50.8936628,12.9457912
market,50.0325291,18.1642355
market,50.0304858,18.1619161
market,50.6108121,17.8112329
