source,name,price_czk,area_m2,flat_type,locality,lat,lon,has_lift,has_balcony,has_parking,floor,condition,furnished
idnes,Prodej bytu 3+kk 73 m²,7900000,73,3+kk,"Kukelská, Praha 9 - Hloubětín",50.1055644836,14.5515877956,1,1,0,1,velmi dobrý stav,nevybaveny
idnes,Prodej bytu 4+1 74 m²,9490000,74,4+1,"Mimoňská, Praha 9 - Prosek",50.122897546,14.499219726,1,1,0,1,velmi dobrý stav,castecne vybaveny
idnes,Prodej bytu 2+kk 53 m²,7800000,53,2+kk,"Tupolevova, Praha 9 - Letňany",50.133082,14.506908,1,1,0,1,velmi dobrý stav,nevybaveny
idnes,Prodej bytu 2+kk 175 m²,8750000,175,2+kk,"Jerlínová, Brno - Žebětín",49.2107428,16.5001773,1,1,0,1,novostavba,
idnes,Prodej bytu 3+kk 60 m²,6143208,60,3+kk,Břeclav,48.758962591,16.8820414632,0,1,1,2,ve výstavbě,nevybaveny
idnes,Prodej bytu 3+1 60 m²,5220000,60,3+1,"Armádní, Milovice - Mladá, okres Nymburk",50.22929,14.8713913,1,1,0,3,velmi dobrý stav,nevybaveny
idnes,Prodej bytu 1+kk 30 m²,4890000,30,1+kk,"Hviezdoslavova, Brno - Slatina",49.18264358,16.67152057,1,1,0,3,projekt,nevybaveny
idnes,Prodej bytu 2+kk 49 m²,7738672,49,2+kk,"Košuličova, Brno - Horní Heršpice",49.1669888372,16.6116541352,1,1,0,1,projekt,nevybaveny
idnes,Prodej bytu 3+1 69 m²,1940000,69,3+1,"Sídl. Míru, Volary, okres Prachatice",48.9116705556,13.8949413889,1,0,0,1,po rekonstrukci,castecne vybaveny
idnes,Prodej bytu 2+1 57 m²,,57,2+1,"Krále Jiřího z Poděbrad, Strakonice - Strakonice I",49.26674194491602,13.901705563934811,1,0,0,3,velmi dobrý stav,castecne vybaveny
idnes,Prodej bytu 3+kk 75 m²,12497910,75,3+kk,"La Cala de Mijas, Španělsko",,,0,1,0,2,velmi dobrý stav,
idnes,Prodej bytu 2+1 54 m²,9763939,54,2+1,"Svitákova, Praha 5 - Stodůlky",50.0480552778,14.3019416667,1,0,1,8,novostavba,nevybaveny
idnes,Prodej bytu 3+kk 104 m²,8947920,104,3+kk,"Mar de Cristal, Španělsko",,,0,1,0,2,novostavba,
idnes,Prodej bytu 3+kk 105 m²,7148610,105,3+kk,"Campoamor, Španělsko",,,0,1,0,2,velmi dobrý stav,
idnes,Prodej bytu 3+1 73 m²,2990000,73,3+1,"Pražská, Teplice",50.6375063889,13.8378130556,1,0,0,3,velmi dobrý stav,castecne vybaveny
idnes,Prodej bytu 3+kk 75 m²,12497910,75,3+kk,"La Cala de Mijas, Španělsko",,,0,1,0,2,velmi dobrý stav,
idnes,Prodej bytu atypického 178 m²,13500000,178,,"náměstí Míru, Kroměříž",,,0,1,0,4,velmi dobrý stav,
idnes,Prodej bytu 4+kk 111 m²,3700000,111,4+kk,"Nádražní, Rohatec, okres Hodonín",48.8916522222,17.1970758333,0,0,0,2,velmi dobrý stav,
idnes,Prodej bytu 1+kk 25 m²,1722575,25,1+kk,"Nádražní, Kralupy nad Vltavou, okres Mělník",50.23908364,14.3149362,1,1,0,3,novostavba,nevybaveny
idnes,Prodej bytu 3+kk 93 m²,9701685,93,3+kk,"Fuengirola, Španělsko",,,0,1,0,2,velmi dobrý stav,
idnes,Prodej bytu 3+kk 112 m²,9726000,112,3+kk,"Torrequebrada, Španělsko",,,0,1,0,2,velmi dobrý stav,
idnes,Prodej bytu 2+kk 61 m²,,61,2+kk,"Pilařská, Praha 9 - Satalice",50.12314995309573,14.575881643470359,1,0,1,1,dobrý stav,nevybaveny
idnes,Prodej bytu 5+kk 272 m²,23147880,272,5+kk,"Fuengirola, Španělsko",,,0,1,0,2,velmi dobrý stav,
idnes,Prodej bytu 3+1 68 m²,,68,3+1,"Karla Dvořáčka, Orlová - Lutyně, okres Karviná",49.8794113889,18.4389861111,0,0,0,4,velmi dobrý stav,
idnes,Prodej bytu 4+kk 107 m²,,107,4+kk,"U dejvického rybníčku, Praha 6 - Dejvice",50.096897565468886,14.371709420327726,1,1,1,1,projekt,nevybaveny
idnes,Prodej bytu 3+kk 104 m²,8947920,104,3+kk,"Mar de Cristal, Španělsko",,,0,1,0,2,novostavba,
idnes,Prodej bytu 1+kk 34 m²,3750000,34,1+kk,"Wolkerova, Olomouc - Nová Ulice",49.586141,17.24236,0,0,0,,velmi dobrý stav,vybaveny
idnes,Prodej bytu 3+kk 105 m²,7148610,105,3+kk,"Campoamor, Španělsko",,,0,1,0,2,velmi dobrý stav,
idnes,Prodej bytu 2+kk 74 m²,,74,2+kk,"U dejvického rybníčku, Praha 6 - Dejvice",50.096897565468886,14.371709420327726,1,1,1,1,projekt,nevybaveny
idnes,Prodej bytu 2+1 43 m²,4250000,43,2+1,"Fischerova, Olomouc - Nové Sady",49.5727813889,17.2545341667,0,0,0,4,velmi dobrý stav,
idnes,Prodej bytu 4+kk 180 m²,12500000,180,4+kk,"Masarykova, Luhačovice, okres Zlín",,,0,1,1,2,velmi dobrý stav,
idnes,Prodej bytu 2+1 59 m²,1550000,59,2+1,"Kyjická, Chomutov",50.478378,13.420131,1,1,0,4,velmi dobrý stav,nevybaveny
idnes,Prodej bytu 3+1 65 m²,4190000,65,3+1,"Štěrkoviště, Otrokovice, okres Zlín",,,0,1,0,12,velmi dobrý stav,
idnes,Prodej bytu 3+1 68 m²,3990000,68,3+1,"Krymská, Karlovy Vary",50.2289511,12.8637591,1,0,0,4,velmi dobrý stav,vybaveny
idnes,Prodej bytu 1+1 53 m²,6490000,53,1+1,"Archeologická, Praha 5 - Stodůlky",50.04375,14.328152,1,1,0,8,velmi dobrý stav,nevybaveny
idnes,Prodej bytu 1+1 37 m²,2490000,37,1+1,"Rosice, okres Chrudim",49.9164466667,15.945285,0,0,0,,velmi dobrý stav,
idnes,Prodej bytu 4+kk 99 m²,8450000,99,4+kk,"Na Obloucích, Kladno - Švermov",50.1737939798,14.106360028,0,1,0,1,novostavba,nevybaveny
idnes,Prodej bytu 3+1 73 m²,4990000,73,3+1,"Na Uličce, Otrokovice, okres Zlín",49.20956664073798,17.536469031451006,1,1,0,7,velmi dobrý stav,nevybaveny
idnes,Prodej bytu 3+kk 65 m²,7950000,65,3+kk,"Veronské nám., Praha 10 - Horní Měcholupy",50.04206596,14.56162767,0,1,0,5,po rekonstrukci,nevybaveny
idnes,Prodej bytu 5+kk 118 m²,8950000,118,5+kk,"Na Obloucích, Kladno - Švermov",50.1737939798,14.106360028,0,1,0,1,novostavba,nevybaveny
idnes,Prodej bytu 2+kk 52 m²,8600000,52,2+kk,"Nuselská, Praha 4 - Michle, okres Praha",50.0592232,14.4496527,1,0,0,3,velmi dobrý stav,castecne vybaveny
idnes,Prodej bytu 2+1 64 m²,3485000,64,2+1,"1. máje, Vimperk - Vimperk II, okres Prachatice",49.0631311963,13.782112393,0,0,0,1,velmi dobrý stav,castecne vybaveny
idnes,Prodej bytu 2+kk 67 m²,7400000,67,2+kk,"Jerlínová, Brno - Žebětín",49.2107428,16.5001773,1,1,0,2,novostavba,
idnes,Prodej bytu 2+kk 72 m²,3750000,72,2+kk,Prostějov,,,0,0,0,2,dobrý stav,
idnes,Prodej bytu 1+kk 41 m²,3690000,41,1+kk,"Nýřany, okres Plzeň-sever",49.7114544642,13.2118484573,0,1,0,,ve výstavbě,nevybaveny
idnes,Prodej bytu 4+kk 122 m²,27900000,122,4+kk,"Tomášská, Praha 1 - Malá Strana",50.0890991667,14.4049505556,0,1,0,1,velmi dobrý stav,nevybaveny
idnes,Prodej bytu 2+kk 55 m²,7990000,55,2+kk,"Veletržní, Praha 7 - Holešovice",50.1007786111,14.42608,0,0,0,5,po rekonstrukci,castecne vybaveny
idnes,Prodej bytu 3+1 73 m²,6300000,73,3+1,"Slovákova, Boskovice, okres Blansko",49.48820109288124,16.655603526310333,1,1,0,8,velmi dobrý stav,
idnes,Prodej bytu 4+kk 94 m²,7850000,94,4+kk,"Sadová, Karlovy Vary",,,1,0,0,4,po rekonstrukci,
idnes,Prodej bytu 2+kk 52 m²,8600000,52,2+kk,"Nuselská, Praha 4 - Michle, okres Praha",50.0592232,14.4496527,1,0,0,3,velmi dobrý stav,castecne vybaveny
idnes,Prodej bytu 2+kk 49 m²,9490000,49,2+kk,"Strakošová, Praha 10 - Pitkovice",50.0152936111,14.5861313889,0,1,0,3,velmi dobrý stav,castecne vybaveny
idnes,Prodej bytu 2+kk 45 m²,8290400,45,2+kk,"Dittrichova, Praha 2 - Nové Město",50.0738297222,14.4161577778,0,0,0,3,velmi dobrý stav,nevybaveny
idnes,Prodej bytu 4+1 144 m²,6290000,144,4+1,"Tylova, Děčín - Děčín II-Nové Město",50.783936275,14.221965862,0,0,0,1,velmi dobrý stav,vybaveny
idnes,Prodej bytu 3+1 73 m²,6420000,73,3+1,"Jateční, Kolín - Kolín III",50.01871,15.19989,1,1,0,1,velmi dobrý stav,vybaveny
idnes,Prodej bytu 3+kk 78 m²,11648000,78,3+kk,"Na Míčánkách, Praha 10 - Vršovice",50.0713252778,14.4638722222,1,0,0,5,velmi dobrý stav,castecne vybaveny
idnes,Prodej bytu 3+1 73 m²,7400000,73,3+1,"Horky, Rebešovice, okres Brno-venkov",49.107374352,16.6418101323,0,1,0,1,velmi dobrý stav,vybaveny
idnes,Prodej bytu 3+kk 84 m²,10771545,84,3+kk,"La Alcaidesa, Španělsko",,,0,1,0,2,novostavba,
idnes,Prodej bytu 2+kk 58 m²,9180407,58,2+kk,"Voskovcova, Praha 5 - Hlubočepy",50.0290438889,14.3641566667,1,0,1,4,novostavba,nevybaveny
idnes,Prodej bytu 5+kk 127 m²,8267100,127,5+kk,"Santa Pola, Španělsko",,,0,0,0,2,velmi dobrý stav,
idnes,Prodej bytu 4+kk 113 m²,29639985,113,4+kk,"Estepona, Španělsko",,,0,1,0,2,velmi dobrý stav,
idnes,Prodej bytu 2+1 51 m²,8161922,51,2+1,"Svitákova, Praha 5 - Stodůlky",50.0480552778,14.3019416667,1,1,0,1,novostavba,nevybaveny
idnes,Prodej bytu 3+kk 101 m²,10552710,101,3+kk,"Fuengirola, Španělsko",,,0,1,0,2,velmi dobrý stav,
idnes,Prodej bytu 3+kk 100 m²,11914350,100,3+kk,"Las Colinas Golf, Španělsko",,,0,1,0,2,velmi dobrý stav,
idnes,Prodej bytu 3+kk 65 m²,9203228,65,3+kk,"Málaga Centro, Španělsko",,,0,1,0,2,po rekonstrukci,
idnes,Prodej bytu 4+kk 99 m²,,99,4+kk,"Hausmannova, Praha 4 - Modřany",50.01141279232914,14.417298647033912,0,1,0,2,po rekonstrukci,nevybaveny
idnes,Prodej bytu 4+kk 111 m²,1938695808,111,4+kk,"Strašnov, okres Mladá Boleslav",50.3543797222,14.8899744444,1,1,0,4,projekt,nevybaveny
idnes,Prodej bytu 3+kk 113 m²,19790000,113,3+kk,"Biskupcova, Praha 3 - Žižkov",50.09078192901613,14.476718307197151,1,1,0,6,novostavba,nevybaveny
idnes,Prodej bytu 3+kk 68 m²,4990000,68,3+kk,"Na Hutích, Jablonec nad Nisou",50.7191962916,15.1874401092,0,0,0,1,po rekonstrukci,nevybaveny
idnes,Prodej bytu 2+kk 59 m²,11368904,59,2+kk,"Wenzigova, Praha 2 - Nové Město",50.070723594479055,14.430777120019226,0,0,0,,projekt,nevybaveny
idnes,Prodej bytu 3+kk 87 m²,11774000,87,3+kk,"Hviezdoslavova, Brno - Slatina",49.18264358,16.67152057,1,1,0,4,projekt,nevybaveny
idnes,Prodej bytu 3+kk 66 m²,7016058,66,3+kk,"Horní Bečva, okres Vsetín",49.4316101,18.2886162,1,1,0,2,ve výstavbě,castecne vybaveny
idnes,Prodej bytu 3+kk 112 m²,,112,3+kk,"U dejvického rybníčku, Praha 6 - Dejvice",50.096897565468886,14.371709420327726,1,1,1,2,projekt,nevybaveny
idnes,Prodej bytu 4+kk 87 m²,7469219,87,4+kk,Břeclav,48.758962591,16.8820414632,0,1,1,1,ve výstavbě,nevybaveny
idnes,Prodej bytu 3+kk 71 m²,5990000,71,3+kk,"Jarní, Bělá pod Bezdězem - Vrchbělá, okres Mladá Boleslav",,,0,1,0,1,novostavba,
idnes,Prodej bytu 1+kk 46 m²,6490575,46,1+kk,"Banskobystrická, Brno - Řečkovice",49.245575,16.5808258,0,0,0,1,novostavba,
idnes,Prodej bytu 3+kk 93 m²,6500000,93,3+kk,"Nádražní, Dubňany, okres Hodonín",48.9202088889,17.0814152778,0,0,0,1,novostavba,castecne vybaveny
idnes,Prodej bytu 2+1 81 m²,6960000,81,2+1,"třída Edvarda Beneše, Hradec Králové - Nový Hradec Králové",50.196767,15.838141,0,0,0,2,po rekonstrukci,nevybaveny
idnes,Prodej bytu 4+kk 118 m²,19018000,118,4+kk,"Radlická, Praha 5 - Radlice",50.055183,14.381625,1,1,0,4,novostavba,nevybaveny
idnes,Prodej bytu 2+1 46 m²,3670000,46,2+1,"Dr. Bureše, České Budějovice - České Budějovice 2",48.9881893866,14.4409378312,1,0,0,2,velmi dobrý stav,castecne vybaveny
idnes,Prodej bytu 5+kk 154 m²,7100000,154,5+kk,"Letovice, okres Blansko",49.5470892,16.5735785,0,1,0,1,velmi dobrý stav,castecne vybaveny
idnes,Prodej bytu 1+1 35 m²,,35,1+1,"Bechyně, okres Tábor",49.29523148082831,14.468097888660678,0,0,0,3,po rekonstrukci,vybaveny
idnes,Prodej bytu 3+1 82 m²,10450000,82,3+1,"Vitošská, Praha 4 - Modřany",50.0070686111,14.4296258333,1,1,0,2,velmi dobrý stav,castecne vybaveny
idnes,Prodej bytu 2+kk 49 m²,7289190,49,2+kk,"Strašnická, Praha 10 - Hostivař",50.0550255556,14.5182138889,1,1,0,1,velmi dobrý stav,vybaveny
idnes,Prodej bytu 2+kk 58 m²,9794081,58,2+kk,"Nad Koulkou, Praha 5 - Smíchov",50.0607128,14.40204431,1,0,0,1,novostavba,nevybaveny
idnes,Prodej bytu 2+kk 55 m²,7000000,55,2+kk,"Milánská, Praha 10 - Horní Měcholupy",50.0431080479,14.5565166074,1,1,0,3,velmi dobrý stav,nevybaveny
idnes,Prodej bytu 2+1 64 m²,3800000,64,2+1,"Krátká, Milovice - Boží Dar, okres Nymburk",50.2481833333,14.9167991667,0,1,0,4,po rekonstrukci,vybaveny
idnes,Prodej bytu 2+kk 43 m²,8890000,43,2+kk,"Ježkova, Praha 3 - Žižkov",50.082294307087686,14.446164616099448,1,0,0,2,velmi dobrý stav,nevybaveny
idnes,Prodej bytu 4+1 95 m²,8810000,95,4+1,"Pod Parkem, Dalovice, okres Karlovy Vary",50.2452286111,12.8947102778,0,0,0,3,po rekonstrukci,vybaveny
idnes,Prodej bytu 4+1 92 m²,11499000,92,4+1,"Šumenská, Praha 4 - Modřany",50.0068841667,14.4347780556,0,1,0,2,velmi dobrý stav,castecne vybaveny
idnes,Prodej bytu 4+kk 123 m²,7650000,123,4+kk,"U Hadích lázní, Teplice",50.6415636111,13.8420377778,1,0,0,3,po rekonstrukci,vybaveny
idnes,Prodej bytu 3+1 76 m²,5990000,76,3+1,"Na Spořilově, Benešov",49.7877886111,14.6906330556,0,0,0,2,po rekonstrukci,vybaveny
idnes,Prodej bytu 5+kk 240 m²,23350000,240,5+kk,"Vřesová, Praha 8 - Troja",50.1266475,14.4313855556,1,0,0,1,velmi dobrý stav,vybaveny
idnes,Prodej bytu 3+1 76 m²,5389900,76,3+1,"Benešova, Kutná Hora - Hlouška",49.9549969444,15.2737858333,0,1,0,3,velmi dobrý stav,castecne vybaveny
idnes,Prodej bytu 3+kk 96 m²,8200000,96,3+kk,"Masarykova, Čelákovice, okres Praha-východ",50.1585344444,14.7538261111,0,0,0,1,velmi dobrý stav,vybaveny
idnes,Prodej bytu 3+kk 67 m²,12500000,67,3+kk,"V háji, Praha 7 - Holešovice",50.1058651737304,14.454052266230365,1,0,0,2,velmi dobrý stav,nevybaveny
idnes,Prodej bytu 2+kk 64 m²,9959000,64,2+kk,"Nikoly Tesly, Praha 6 - Dejvice",50.1058288889,14.3935636111,1,0,0,1,velmi dobrý stav,vybaveny
idnes,Prodej bytu 2+kk 43 m²,5750000,43,2+kk,"Tyršova, Beroun - Beroun-Město",49.9595225,14.0710366667,1,0,0,3,velmi dobrý stav,vybaveny
idnes,Prodej bytu 2+kk 43 m²,7490000,43,2+kk,"Domažlická, Praha 3 - Žižkov",50.0879552778,14.4640769444,1,0,0,1,velmi dobrý stav,vybaveny
idnes,Prodej bytu 3+kk 96 m²,9700000,96,3+kk,"U Ježíška, Plzeň - Východní Předměstí",49.7407937,13.384871,1,1,0,1,velmi dobrý stav,castecne vybaveny
idnes,Prodej bytu 3+1 70 m²,8100000,70,3+1,"Haškova, Brno - Lesná",49.2323837,16.6237869,0,1,0,2,velmi dobrý stav,
idnes,Prodej bytu 3+1 60 m²,3850000,60,3+1,"Bílkova, Náchod - Staré Město nad Metují",50.4070491854,16.1567884886,1,1,0,7,po rekonstrukci,castecne vybaveny
idnes,Prodej bytu 1+1 34 m²,4590000,34,1+1,"Tábor, Brno - Žabovřesky",49.21185,16.587884,0,0,0,,před rekonstrukcí,castecne vybaveny
idnes,Prodej bytu 3+1 109 m²,8995000,109,3+1,"Karla IV., České Budějovice - České Budějovice 1",48.973663,14.475373,0,0,0,1,velmi dobrý stav,castecne vybaveny
idnes,Prodej bytu 3+1 104 m²,8300000,104,3+1,"Litovelská, Olomouc - Nová Ulice",49.5964822608,17.23818385,0,1,0,3,velmi dobrý stav,vybaveny
idnes,Prodej bytu 2+kk 64 m²,11349000,64,2+kk,"Návršní, Praha 4 - Krč",50.0396676911,14.4355002737,1,1,0,2,novostavba,nevybaveny
idnes,Prodej bytu 1+kk 33 m²,5439618,33,1+kk,"Penízovková, Praha 10 - Pitkovice",50.0132514,14.5836907,0,1,0,1,ve výstavbě,
idnes,Prodej bytu 4+kk 88 m²,10759000,88,4+kk,"Turgeněvova, Brno - Černovice",49.1888481484,16.6450322555,1,1,0,5,po rekonstrukci,vybaveny
idnes,Prodej bytu 4+kk 92 m²,20540000,92,4+kk,"Kolbenova, Praha 9 - Vysočany, okres Praha",50.1113205,14.5106859,1,1,0,4,novostavba,
idnes,Prodej bytu 2+1 58 m²,5190000,58,2+1,"Brněnská, Olomouc",49.5795199,17.239171,1,1,0,4,velmi dobrý stav,nevybaveny
idnes,Prodej bytu 2+kk 46 m²,5100000,46,2+kk,"28. října, Liberec - Liberec VII-Horní Růžodol",50.755879,15.044668,0,0,0,2,novostavba,nevybaveny
idnes,Prodej bytu 2+1 51 m²,7250000,51,2+1,"Křídlovická, Brno - Staré Brno",49.1838417,16.6062202,1,1,0,6,velmi dobrý stav,castecne vybaveny
idnes,Prodej bytu 2+1 61 m²,3800000,61,2+1,"Liberecká, Jablonec nad Nisou",50.72519964,15.16354044,1,0,0,2,velmi dobrý stav,nevybaveny
idnes,Prodej bytu 2+1 53 m²,2750000,53,2+1,"Mikulášská, Aš, okres Cheb",50.2250312,12.1911422,1,0,0,1,velmi dobrý stav,castecne vybaveny
idnes,Prodej bytu 1+kk 36 m²,5750000,36,1+kk,"Pod Zahrady, Přezletice, okres Praha-východ",50.1536903281,14.5816672493,1,1,0,2,velmi dobrý stav,nevybaveny
idnes,Prodej bytu 3+1 74 m²,6290000,74,3+1,"U Náspu, Liberec - Liberec I-Staré Město",50.77165761,15.06136719,0,0,0,1,velmi dobrý stav,nevybaveny
idnes,Prodej bytu 2+kk 57 m²,10890000,57,2+kk,"Na bělidle, Praha 5 - Smíchov",50.0719446388,14.4077963712,1,0,0,4,velmi dobrý stav,vybaveny
idnes,Prodej bytu 1+kk 37 m²,4690000,37,1+kk,"Harrachov, okres Jablonec nad Nisou",50.77760897,15.41417132,0,1,0,1,velmi dobrý stav,castecne vybaveny
idnes,Prodej bytu 3+1 69 m²,5800000,69,3+1,"Vojanova, Plzeň - Skvrňany",49.7471811111,13.3220813889,1,1,0,4,velmi dobrý stav,castecne vybaveny
idnes,Prodej bytu 2+kk 51 m²,5150000,51,2+kk,"28. října, Liberec - Liberec VII-Horní Růžodol",50.755879,15.044668,0,0,0,1,velmi dobrý stav,nevybaveny
idnes,Prodej bytu 4+kk 113 m²,16990000,113,4+kk,"Václava Havla, Roztoky, okres Praha-západ",50.162535,14.375003,1,1,0,2,novostavba,nevybaveny
idnes,Prodej bytu 3+1 104 m²,10140000,104,3+1,"Sadová, Karlovy Vary",,,0,1,0,1,po rekonstrukci,
idnes,Prodej bytu 4+kk 103 m²,8790000,103,4+kk,"Nýřany, okres Plzeň-sever",49.7114544642,13.2118484573,0,1,0,3,ve výstavbě,nevybaveny
idnes,Prodej bytu 2+kk 58 m²,5190000,58,2+kk,"Nýřany, okres Plzeň-sever",49.7114544642,13.2118484573,0,1,0,1,ve výstavbě,nevybaveny
idnes,Prodej bytu 2+1 42 m²,2760000,42,2+1,"Průběžná, Dalovice, okres Karlovy Vary",50.251195901,12.897860458,0,0,0,1,dobrý stav,vybaveny
idnes,Prodej bytu 3+kk 106 m²,12265000,106,3+kk,"Ondrova, Brno - Kníničky",49.2380600235,16.5295539327,1,1,1,4,novostavba,
idnes,Prodej bytu 1+kk 24 m²,3657300,24,1+kk,"S. K. Neumanna, Příbram - Příbram VII",49.677686117,13.992891883,0,1,0,2,dobrý stav,castecne vybaveny
idnes,Prodej bytu 3+1 87 m²,11490000,87,3+1,"Tábor, Brno - Žabovřesky",49.2109756,16.5871353,0,1,0,1,velmi dobrý stav,
idnes,Prodej bytu 3+kk 85 m²,9900000,85,3+kk,"Jerlínová, Brno - Žebětín",49.2108129,16.4995872,1,1,0,3,novostavba,
idnes,Prodej bytu 3+kk 70 m²,6190000,70,3+kk,"Nýřany, okres Plzeň-sever",49.7114544642,13.2118484573,0,1,0,2,ve výstavbě,nevybaveny
idnes,Prodej bytu 2+1 42 m²,2760000,42,2+1,"Průběžná, Dalovice, okres Karlovy Vary",50.251195901,12.897860458,0,0,0,1,dobrý stav,vybaveny
idnes,Prodej bytu 1+1 35 m²,5750000,35,1+1,"Rýmařovská, Praha 9 - Letňany",50.136032962,14.508803512,1,0,0,1,dobrý stav,castecne vybaveny
idnes,Prodej bytu 3+kk 43 m²,5390000,43,3+kk,"Rožňavská, Olomouc - Nové Sady",49.575895,17.2512036111,1,0,0,7,po rekonstrukci,nevybaveny
idnes,Prodej bytu 3+kk 112 m²,9920520,112,3+kk,"Casares, Španělsko",,,0,1,0,2,novostavba,
idnes,Prodej bytu 1+kk 27 m²,3690000,27,1+kk,"Čachrov - Javorná, okres Klatovy",49.2187175,13.3030808333,1,0,0,1,ve výstavbě,nevybaveny
idnes,Prodej bytu 2+1 59 m²,9465151,59,2+1,"Voskovcova, Praha 5 - Hlubočepy",50.0290438889,14.3641566667,1,0,1,5,novostavba,nevybaveny
idnes,Prodej bytu 3+kk 64 m²,10455450,64,3+kk,"Estepona, Španělsko",,,0,1,0,2,novostavba,
idnes,Prodej bytu 3+kk 90 m²,7535219,90,3+kk,"Santa Rosalia Lake and Life Resort, Španělsko",,,0,1,0,2,velmi dobrý stav,
idnes,Prodej bytu 3+kk 88 m²,7535219,88,3+kk,"Torre-Pacheco, Španělsko",,,0,1,0,2,novostavba,
idnes,Prodej bytu 1+1 40 m²,3990000,40,1+1,"Tanvaldská, Liberec - Liberec XXX-Vratislavice nad Nisou",50.7452275,15.0858361111,0,0,0,1,velmi dobrý stav,nevybaveny
idnes,Prodej bytu 3+kk 83 m²,9361275,83,3+kk,"Estepona, Španělsko",,,0,1,0,2,novostavba,
idnes,Prodej bytu 3+kk 181 m²,21154050,181,3+kk,"Nueva Andalucía, Španělsko",,,0,1,0,2,velmi dobrý stav,
idnes,Prodej bytu 3+kk 76 m²,14224275,76,3+kk,"El Chaparral, Španělsko",,,0,1,0,2,novostavba,
idnes,Prodej bytu 1+kk 30 m²,6978280,30,1+kk,"Svitákova, Praha 5 - Stodůlky",50.0480552778,14.3019416667,1,1,0,8,novostavba,nevybaveny
idnes,Prodej bytu 2+kk 49 m²,6799000,49,2+kk,"Hviezdoslavova, Brno - Slatina",49.18264358,16.67152057,1,1,0,3,projekt,nevybaveny
idnes,Prodej bytu 2+kk 54 m²,8295000,54,2+kk,"Husova, Kralupy nad Vltavou, okres Mělník",50.23958067204659,14.311070704354943,1,1,1,3,projekt,nevybaveny
idnes,Prodej bytu 3+kk 73 m²,9445000,73,3+kk,"Hviezdoslavova, Brno - Slatina",49.18264358,16.67152057,1,1,0,2,projekt,nevybaveny
idnes,Prodej bytu 4+1 119 m²,,119,4+1,"U dejvického rybníčku, Praha 6 - Dejvice",50.096897565468886,14.371709420327726,1,1,1,1,projekt,nevybaveny
idnes,Prodej bytu 2+kk 53 m²,12687283,53,2+kk,"Wenzigova, Praha 2 - Nové Město",50.070723594479055,14.430777120019226,0,0,0,2,projekt,nevybaveny
idnes,Prodej bytu 2+kk 51 m²,12325437,51,2+kk,"Wenzigova, Praha 2 - Nové Město",50.070723594479055,14.430777120019226,0,0,0,2,projekt,nevybaveny
idnes,Prodej bytu 2+kk 75 m²,,75,2+kk,"U dejvického rybníčku, Praha 6 - Dejvice",50.096897565468886,14.371709420327726,1,1,0,,projekt,nevybaveny
idnes,Prodej bytu 3+kk 67 m²,7044201,67,3+kk,"Horní Bečva, okres Vsetín",49.4316101,18.2886162,1,1,0,1,ve výstavbě,castecne vybaveny
idnes,Prodej bytu 2+kk 51 m²,12325437,51,2+kk,"Wenzigova, Praha 2 - Nové Město",50.070723594479055,14.430777120019226,0,0,0,2,projekt,nevybaveny
idnes,Prodej bytu 3+1 99 m²,22990000,99,3+1,"Soukenická, Praha 1 - Nové Město",50.09099034274788,14.429445231157793,0,1,0,1,po rekonstrukci,vybaveny
idnes,Prodej bytu 4+kk 81 m²,10790000,81,4+kk,"Pražákova, Brno - Horní Heršpice",49.1641126803,16.6032339959,0,1,0,2,novostavba,nevybaveny
idnes,Prodej bytu 2+kk 57 m²,4790000,57,2+kk,"Jarní, Bělá pod Bezdězem - Vrchbělá, okres Mladá Boleslav",,,0,1,0,1,novostavba,
idnes,Prodej bytu 4+kk 118 m²,21087000,118,4+kk,"Radlická, Praha 5 - Radlice",50.055183,14.381625,1,1,0,7,novostavba,nevybaveny
idnes,Prodej bytu 3+kk 56 m²,6999000,56,3+kk,"Ostravice, okres Frýdek-Místek",49.5350981509,18.391640537,0,1,0,1,ve výstavbě,nevybaveny
idnes,Prodej bytu 2+kk 56 m²,7500000,56,2+kk,"Antonína Petrofa, Hradec Králové - Nový Hradec Králové",50.19204560159953,15.857934025190888,1,1,1,4,novostavba,castecne vybaveny
idnes,Prodej bytu 3+kk 92 m²,13251675,92,3+kk,"Torrequebrada, Španělsko",,,1,1,1,1,ve výstavbě,castecne vybaveny
idnes,Prodej bytu 1+kk 47 m²,6696625,47,1+kk,"Banskobystrická, Brno - Řečkovice",49.245575,16.5808258,0,0,0,2,novostavba,
idnes,Prodej bytu 4+kk 115 m²,,115,4+kk,"Tibetská, Praha 6 - Vokovice, okres Praha",50.0985199,14.3552858,1,1,0,3,velmi dobrý stav,
idnes,Prodej bytu 2+kk 54 m²,6995200,54,2+kk,"Ostravice, okres Frýdek-Místek",49.5350981509,18.391640537,0,1,0,1,ve výstavbě,nevybaveny
idnes,Prodej bytu 2+kk 53 m²,6667400,53,2+kk,"U Hájenky, Ostrava - Slezská Ostrava",49.84435993,18.31201103,0,0,0,1,ve výstavbě,nevybaveny
