source,price_czk,area_m2,flat_type,locality,lat,lon,has_lift,has_balcony,has_parking,floor,condition,furnished,ownership
sreality,7290146,57,2+kk,"Na Máchovně, Beroun - Beroun-Město",49.957569,14.044147,1,1,1,2,Projekt,,osobni
sreality,14893608,176,5+kk,"Na Máchovně, Beroun - Beroun-Město",49.957569,14.044147,1,1,1,5,Novostavba,,osobni
sreality,10950000,62,2+1,"Petržílkova, Praha 5 - Stodůlky",50.051037,14.344418,1,0,1,7,Velmi dobrý,,osobni
sreality,9990552,195,3+kk,"Na Máchovně, Beroun - Beroun-Město",49.956818,14.041338,1,1,1,1,Ve výstavbě,,osobni
sreality,7602576,62,2+kk,"Na Máchovně, Beroun - Beroun-Město",49.956818,14.041338,1,1,1,2,Ve výstavbě,,osobni
sreality,3700000,39,1+kk,"Pařížská, Plzeň - Východní Předměstí",49.742882,13.382987,1,0,0,6,Dobrý,nevybaveny,osobni
sreality,5300000,65,2+1,"U Řezné, Železná Ruda",49.136433,13.234659,0,0,0,4,Velmi dobrý,castecne vybaveny,osobni
sreality,6350000,76,3+1,"Heyrovského, Plzeň - Doudlevce",49.721355,13.377415,1,0,0,7,Velmi dobrý,vybaveny,osobni
sreality,9485101,55,2+kk,"Na Jivinách, Praha 6 - Ruzyně",50.077869,14.301823,0,1,1,1,Novostavba,,osobni
sreality,8754202,53,2+kk,"Na Jivinách, Praha 6 - Ruzyně",50.077869,14.301823,0,1,1,2,Novostavba,,osobni
sreality,7490000,69,3+1,"José Martího, Praha 6 - Veleslavín",50.093925,14.340194,1,1,0,5,Velmi dobrý,,osobni
sreality,22300000,108,4+kk,"Letenská, Praha 1 - Malá Strana",50.08905,14.406981,1,0,0,3,Po rekonstrukci,,osobni
sreality,11700000,62,2+1,"Mydlářka, Praha 6 - Dejvice",50.100414,14.383775,0,1,1,5,Velmi dobrý,,osobni
sreality,9990000,113,5+kk,"U Cihelny, Lysá nad Labem",50.202854,14.828429,0,0,1,2,Velmi dobrý,,osobni
sreality,1,418,,"Eškova, Jince",49.791893,13.978395,0,0,1,3,Před rekonstrukcí,,osobni
sreality,1,72,3+kk,"Bratislavská, Brno - Zábrdovice",49.198906,16.616922,0,1,1,4,Ve výstavbě,,osobni
sreality,1,53,2+kk,"Bratislavská, Brno - Zábrdovice",49.198906,16.616922,0,1,1,6,Ve výstavbě,,osobni
sreality,57992960,210,5+kk,"Šiklové, Praha 5 - Smíchov",50.067234,14.405532,1,1,1,7,Novostavba,nevybaveny,osobni
sreality,12295000,72,2+kk,"Strakonická, Praha 5 - Smíchov",50.064598,14.410204,1,1,0,7,Novostavba,,osobni
sreality,9149000,68,3+kk,"Nehvizdy, okres Praha-východ",50.130562,14.729934,0,1,1,2,Novostavba,,osobni
sreality,15750000,127,4+kk,"náměstí Pod lípou, Praha 5 - Holyně",50.029846,14.355254,0,1,1,1,Novostavba,,osobni
sreality,15150000,95,3+kk,"Mezitraťová, Praha - Praha 9",50.099491,14.51447,1,1,1,2,Novostavba,nevybaveny,
sreality,18770000,150,5+kk,"náměstí Pod lípou, Praha 5 - Holyně",50.029846,14.355254,0,1,1,1,Novostavba,,osobni
sreality,8500000,55,2+kk,"Kostomlatská, Praha 9 - Letňany",50.128319,14.500674,1,0,0,1,Po rekonstrukci,castecne vybaveny,osobni
sreality,5990000,82,3+1,"Rokycanská, Plzeň - Lobzy",49.748219,13.41296,0,0,0,2,Velmi dobrý,castecne vybaveny,osobni
sreality,5190000,68,3+1,"Masarykova, Kolín - Kolín II",50.022148,15.18927,1,1,0,3,Dobrý,nevybaveny,osobni
sreality,6930000,54,2+kk,"Strážné, okres Trutnov",50.668571,15.617894,0,0,0,1,Velmi dobrý,,osobni
sreality,15540000,80,3+1,"Nurmiho, Praha 10 - Hostivař",50.044991,14.523657,1,1,1,1,Novostavba,castecne vybaveny,osobni
sreality,13550000,71,3+kk,"Olgy Havlové, Praha 3 - Žižkov",50.088318,14.4792,1,1,1,2,Novostavba,castecne vybaveny,osobni
sreality,8250000,57,2+kk,"Čerpadlová, Praha 9 - Vysočany",50.101017,14.50702,1,1,1,4,Novostavba,castecne vybaveny,osobni
sreality,7999000,56,2+kk,"Honzíkova, Praha 10 - Dolní Měcholupy",50.067993,14.556582,1,1,1,6,Novostavba,castecne vybaveny,
sreality,6990000,109,4+1,"Vysoká, Liberec - Liberec X-Františkov",50.76265,15.040425,0,0,1,3,Dobrý,castecne vybaveny,osobni
sreality,4750000,67,3+kk,"Doksy, okres Česká Lípa",50.564713,14.655523,0,1,1,1,Novostavba,nevybaveny,osobni
sreality,8950000,94,3+kk,"Bezručova, Jihlava",49.399433,15.58757,0,0,1,3,Po rekonstrukci,,osobni
sreality,16496363,118,5+kk,"Gollové, Praha - Hlubočepy",50.030186,14.361911,1,1,1,1,Ve výstavbě,,osobni
sreality,9100000,53,2+kk,"Návarovská, Praha",50.119328,14.50705,0,1,1,1,Ve výstavbě,,osobni
sreality,5091300,70,3+kk,"Gollové, Praha 5 - Hlubočepy",50.028469,14.360102,1,1,0,2,Ve výstavbě,,
sreality,9000000,53,2+kk,"Návarovská, Praha",50.119328,14.50705,0,1,0,3,Ve výstavbě,,osobni
sreality,15700000,110,4+kk,"Gollové, Praha - Hlubočepy",50.030186,14.361911,1,1,1,1,Ve výstavbě,,osobni
sreality,2690000,68,3+kk,"Nádražní, Kralupy nad Vltavou",50.23877,14.314708,1,1,1,3,Ve výstavbě,,
sreality,6390000,30,1+kk,"Jeronýmova, Praha 3 - Žižkov",50.086266,14.448222,1,0,0,6,Velmi dobrý,castecne vybaveny,osobni
sreality,9330000,85,3+kk,"Polerady, okres Praha-východ",50.202641,14.591045,0,0,1,1,Novostavba,,osobni
sreality,6400000,54,3+1,"Teplická, Praha 9 - Střížkov",50.126217,14.488157,1,1,0,1,Před rekonstrukcí,castecne vybaveny,
sreality,4799000,51,2+kk,"Veská, Plzeň - Černice",49.697529,13.414481,0,0,0,2,Velmi dobrý,,osobni
sreality,5250000,86,3+1,"Dolnokubínská, Pelhřimov",49.434536,15.21287,1,1,0,8,Velmi dobrý,castecne vybaveny,osobni
sreality,3190000,56,2+1,"Mírová, Kralovice",49.983768,13.487055,0,0,0,3,Velmi dobrý,castecne vybaveny,osobni
sreality,2490000,43,1+1,"nám. Václavské, Čistá",50.02803,13.569522,0,0,0,2,Dobrý,castecne vybaveny,osobni
sreality,5590000,45,2+kk,Praha 4 - Michle,50.045902,14.45282,0,0,0,6,Po rekonstrukci,,
sreality,65055620,227,5+kk,"Šiklové, Praha 5 - Smíchov",50.067234,14.405532,1,1,1,7,Novostavba,nevybaveny,osobni
sreality,10947779,73,3+kk,"Schoellerova, Praha 9 - Čakovice",50.161518,14.52365,1,1,1,4,Projekt,,osobni
sreality,8706424,50,2+kk,"Schoellerova, Praha 9 - Čakovice",50.161518,14.52365,1,1,1,3,Novostavba,,osobni
sreality,5890000,61,3+1,"Mlýnská, Zlín - Malenovice",49.20639,17.583977,0,1,0,9,Po rekonstrukci,,osobni
sreality,6090000,68,3+kk,"Padělky II, Zlín",49.231968,17.678013,0,0,0,3,Po rekonstrukci,,osobni
sreality,6999000,76,3+kk,"Jarošova, Znojmo",48.860905,16.051767,1,1,1,3,Novostavba,castecne vybaveny,osobni
sreality,2990000,57,2+kk,"Na Vršku, Hrušovany nad Jevišovkou",48.831509,16.393942,0,0,0,3,Velmi dobrý,nevybaveny,osobni
sreality,9999000,110,4+kk,"Jarošova, Znojmo",48.860905,16.051767,0,1,1,5,Novostavba,,osobni
sreality,26820000,158,4+kk,"Holekova, Praha 9 - Klánovice",50.100903,14.685581,0,1,1,1,Novostavba,nevybaveny,osobni
sreality,7997000,31,1+kk,"Tovární, Praha 7 - Holešovice",50.102467,14.445179,1,0,0,2,Po rekonstrukci,vybaveny,osobni
sreality,4832000,81,3+1,"Wolkerova, Jihlava",49.394417,15.580952,0,1,1,3,Dobrý,nevybaveny,osobni
sreality,9100000,72,3+1,"Boháčova, Praha 4 - Háje",50.036919,14.520226,1,1,0,8,Velmi dobrý,vybaveny,osobni
sreality,4090000,43,2+1,"Angela Kančeva, Tábor",49.401169,14.684731,0,1,0,2,Dobrý,,osobni
sreality,9900000,61,2+kk,"V Předním Hloubětíně, Praha 9 - Vysočany",50.103756,14.515195,1,1,1,4,Novostavba,nevybaveny,osobni
sreality,12150000,71,2+kk,"V Předním Hloubětíně, Praha 9 - Vysočany",50.103756,14.515195,1,1,1,5,Novostavba,nevybaveny,osobni
sreality,13100000,81,3+kk,"V Předním Hloubětíně, Praha 9 - Vysočany",50.103756,14.515195,1,1,1,4,Novostavba,nevybaveny,osobni
sreality,8100000,62,3+kk,"Nupaky, okres Praha-východ",49.99395,14.602228,0,0,0,1,Novostavba,castecne vybaveny,osobni
sreality,12200000,180,3+kk,"Příkop, Brno - Zábrdovice",49.199726,16.613789,0,1,0,7,Velmi dobrý,,osobni
sreality,10800000,79,3+1,"Bohuslava Martinů, Brno - Stránice",49.197094,16.579847,0,1,1,4,Před rekonstrukcí,,osobni
sreality,9500000,79,3+1,"Bohuslava Martinů, Brno - Stránice",49.198814,16.57548,0,1,1,4,Před rekonstrukcí,,osobni
sreality,6700000,53,2+kk,"Cejl, Brno - Zábrdovice",49.198917,16.62191,1,1,1,3,Velmi dobrý,,osobni
sreality,4950000,32,1+1,"Palackého třída, Brno",49.220566,16.596743,0,0,0,1,Velmi dobrý,,osobni
sreality,2590000,86,2+1,"Těšínská, Orlová - Poruba",49.848373,18.417011,0,0,0,1,Před rekonstrukcí,nevybaveny,osobni
sreality,2490000,73,3+1,"Koštice, okres Louny",50.400658,13.947962,0,1,0,3,Velmi dobrý,,osobni
sreality,14990000,94,4+kk,"Sazovická, Praha 5 - Zličín",50.058033,14.279776,1,1,0,3,Novostavba,castecne vybaveny,osobni
sreality,6990000,36,1+kk,"Kurta Konráda, Praha 9 - Libeň",50.104679,14.488541,1,0,0,2,Novostavba,nevybaveny,osobni
sreality,13290000,69,2+kk,"Jurkovičova, Praha 4 - Háje",50.026466,14.52967,1,1,1,7,Novostavba,,osobni
sreality,6420000,63,2+kk,"Pod Harfou, Praha 9 - Vysočany",50.104446,14.506495,1,1,1,8,Novostavba,castecne vybaveny,
sreality,20490000,139,3+1,"Mělnická, Praha 5 - Malá Strana",50.080032,14.405857,1,0,0,3,Dobrý,nevybaveny,osobni
sreality,7990000,51,2+kk,"Nad Kajetánkou, Praha 6 - Břevnov",50.086277,14.374228,1,0,0,5,Dobrý,nevybaveny,osobni
sreality,3499000,38,1+kk,"Masarykovo náměstí, Bystřice nad Pernštejnem",49.523727,16.259571,1,0,1,2,Novostavba,,osobni
sreality,10500000,53,2+kk,"U papírny, Praha 7 - Holešovice",50.107067,14.438009,1,1,0,1,Ve výstavbě,,osobni
sreality,8180000,108,3+1,"Kratochvílova, Roudnice nad Labem",50.420902,14.25624,0,1,0,1,Velmi dobrý,,osobni
sreality,9946720,48,2+kk,"Komárkova, Praha 4 - Chodov",50.036015,14.480886,1,1,1,2,Ve výstavbě,,osobni
sreality,23780000,109,3+kk,"Mostecká, Praha 1 - Malá Strana",50.087421,14.406035,0,0,0,2,Velmi dobrý,vybaveny,osobni
sreality,9140096,79,3+kk,"Brno - Starý Lískovec, okres Brno-město",49.173306,16.56781,1,1,1,10,Ve výstavbě,nevybaveny,osobni
sreality,8186724,52,2+kk,"Brno - Starý Lískovec, okres Brno-město",49.173306,16.56781,1,1,1,1,Ve výstavbě,nevybaveny,osobni
sreality,4490000,77,4+1,"Maršovská, Teplice - Trnovany",50.658211,13.845162,1,1,0,5,Dobrý,castecne vybaveny,osobni
sreality,11689216,110,4+kk,"Slavíkova, Jince",49.78857,13.978034,0,0,0,3,Novostavba,,osobni
sreality,9950000,96,3+1,"Václava Černého, Benátky nad Jizerou - Dražice",50.298573,14.836813,0,1,1,3,Novostavba,vybaveny,osobni
sreality,8990000,70,3+1,"U jeslí, Praha 9 - Horní Počernice",50.112236,14.620522,0,1,0,3,Velmi dobrý,vybaveny,osobni
sreality,8650000,69,3+1,"Pod dálnicí, Praha 4 - Michle",50.044632,14.460435,1,1,0,13,Velmi dobrý,castecne vybaveny,
sreality,12820000,79,3+kk,"Roháčova, Praha - Žižkov",50.08802,14.459814,1,1,0,7,Po rekonstrukci,,osobni
sreality,10000000,81,3+kk,"Topolová, Olomouc - Slavonín",49.569077,17.247663,1,1,1,1,Novostavba,vybaveny,osobni
sreality,8800000,75,3+kk,"Janského, Olomouc - Povel",49.577675,17.240726,1,1,0,6,Novostavba,nevybaveny,osobni
sreality,6100000,53,2+kk,"Janského, Olomouc - Povel",49.576866,17.244226,1,1,0,1,Novostavba,castecne vybaveny,osobni
sreality,23409200,104,4+kk,"Šiklové, Praha 5 - Smíchov",50.067234,14.405532,1,1,1,5,Novostavba,nevybaveny,osobni
sreality,8990000,40,2+kk,"Bořivojova, Praha 3 - Žižkov",50.083557,14.451043,1,0,0,2,Velmi dobrý,,osobni
sreality,13490000,96,3+1,"Na Václavce, Praha 5 - Smíchov",50.065289,14.393119,1,0,0,3,V rekonstrukci,nevybaveny,osobni
sreality,7150000,40,1+1,"Vosmíkových, Praha 8 - Libeň",50.115089,14.47151,0,1,0,,,nevybaveny,osobni
sreality,3690000,26,1+kk,"Lidická, Pardubice - Polabiny",50.04287,15.758167,1,1,0,,,nevybaveny,osobni
sreality,2450000,51,2+1,"Husova, Přerov - Přerov I-Město",49.447968,17.445715,0,1,1,2,Dobrý,castecne vybaveny,osobni
sreality,3489650,63,2+1,"Myslbekova, Ostrov",50.307899,12.952038,0,1,1,4,Dobrý,nevybaveny,osobni
sreality,4490000,55,2+1,"Rosická, Pardubice - Polabiny",50.050785,15.761244,1,0,0,,,,osobni
sreality,2499900,68,3+1,"Bohuslava Vrbenského, Most",50.493202,13.656876,0,0,0,,,,
sreality,1769900,54,2+1,"Obránců míru, Most",50.497097,13.639825,0,0,0,,,,
sreality,1,81,3+1,"Musílkova, Praha 5 - Košíře",50.067707,14.370033,1,1,1,3,Velmi dobrý,castecne vybaveny,osobni
sreality,2650000,68,3+1,"Podkrušnohorská, Litvínov - Horní Litvínov",50.595512,13.587395,0,0,0,2,Dobrý,castecne vybaveny,osobni
sreality,2420000,31,1+1,"Mánesova, Louny",50.35387,13.800719,0,0,0,1,Dobrý,castecne vybaveny,osobni
sreality,6350000,47,2+kk,"Za sídlištěm, Praha 4 - Komořany",49.988033,14.411863,0,0,0,2,Dobrý,castecne vybaveny,osobni
sreality,7490000,62,3+kk,"Bohumila Landy, Kladno - Kročehlavy",50.136333,14.138147,1,1,1,,novostavba,castecne vybaveny,osobni
sreality,13500000,69,3+kk,"Zvěřinova, Praha 3 - Strašnice",50.084606,14.482681,1,1,1,,novostavba,nevybaveny,osobni
sreality,4410000,27,1+kk,"Modřice, okres Brno-venkov",49.127892,16.614414,1,1,0,1,Novostavba,nevybaveny,osobni
sreality,9990000,30,2+1,"Smetanovo nábřeží, Praha 1 - Staré Město",50.083893,14.413526,0,0,1,2,Dobrý,castecne vybaveny,osobni
sreality,3490000,62,2+1,"nábřeží Svazu protifašistických bojovníků, Ostrava - Poruba",49.823372,18.169422,0,0,0,,,nevybaveny,
sreality,18700000,169,4+kk,"Antonína Slavíka, Brno - Černá Pole",49.20467,16.614653,0,1,0,5,Velmi dobrý,vybaveny,osobni
sreality,5900000,56,2+kk,"Bratislavská, Brno - Zábrdovice",49.199638,16.620007,1,1,1,6,Velmi dobrý,vybaveny,osobni
sreality,5800000,55,2+kk,"Bratislavská, Brno - Zábrdovice",49.199638,16.620007,1,0,1,5,Velmi dobrý,vybaveny,osobni
sreality,9500000,76,3+kk,"Bedřichov, okres Jablonec nad Nisou",50.783138,15.159387,0,0,1,1,Po rekonstrukci,,osobni
sreality,8500000,71,3+1,"Jahodová, Praha 10 - Záběhlice",50.057144,14.509199,1,1,0,6,Velmi dobrý,castecne vybaveny,
sreality,1,300,,"Řeznická, Praha 1 - Nové Město",50.077965,14.423656,0,1,0,4,Velmi dobrý,vybaveny,osobni
sreality,1990000,29,1+1,"Kosmonautů, Havířov - Podlesí",49.775242,18.449434,0,1,1,,,castecne vybaveny,
sreality,4099000,63,2+1,"nábřeží Jana Palacha, Karlovy Vary",50.232861,12.871954,0,0,1,5,Velmi dobrý,vybaveny,osobni
sreality,8950000,77,3+1,"Prusíkova, Praha 5 - Stodůlky",50.03558,14.338371,1,1,0,6,Velmi dobrý,nevybaveny,osobni
sreality,34690000,121,3+1,"Polská, Praha 2 - Vinohrady",50.078743,14.446055,1,0,0,4,Po rekonstrukci,,osobni
sreality,6990000,44,2+kk,"Nad Kajetánkou, Praha 6 - Břevnov",50.086277,14.374228,1,0,0,2,Dobrý,nevybaveny,osobni
sreality,9672929,53,2+kk,"Marie Podvalové, Praha - Čakovice",50.157696,14.519159,1,0,1,1,Novostavba,,osobni
sreality,7990000,88,3+1,"Skrétova, Plzeň - Jižní Předměstí",49.745323,13.369148,0,1,0,1,Velmi dobrý,vybaveny,osobni
sreality,5999000,57,2+1,"Příbram - Příbram VII, okres Příbram",49.676098,13.993407,0,0,0,2,Velmi dobrý,castecne vybaveny,osobni
sreality,1,52,2+1,"Trýbova, Brno - Staré Brno",49.19537,16.593973,1,1,1,2,Před rekonstrukcí,vybaveny,osobni
sreality,7710123,102,,"Lidická, Mariánské Lázně",49.969326,12.702146,0,1,0,2,Dobrý,castecne vybaveny,osobni
sreality,1,89,4+1,"Chelčického, Česká Lípa",50.680862,14.548184,0,0,0,3,Dobrý,castecne vybaveny,osobni
sreality,3095000,42,1+1,"Dětská, Ostrava - Poruba",49.829903,18.178734,0,0,0,,po rekonstrukci,,
sreality,6490000,51,2+1,"Strakonická, Praha 5 - Smíchov",50.058281,14.410919,0,1,0,1,Po rekonstrukci,castecne vybaveny,osobni
sreality,9990000,69,2+1,"Bubenská, Praha 7 - Holešovice",50.101856,14.437182,0,0,1,3,Před rekonstrukcí,nevybaveny,osobni
sreality,3600000,122,,"Bezručova, Jeseník",50.233265,17.206581,0,0,1,2,Dobrý,castecne vybaveny,osobni
sreality,22500000,198,4+kk,"Blatouchová, Brno - Černovice",49.185013,16.632212,0,1,0,5,Velmi dobrý,castecne vybaveny,osobni
sreality,11450000,83,3+kk,"Ivanovické náměstí, Brno - Brněnské Ivanovice",49.152664,16.653908,0,0,1,,novostavba,nevybaveny,osobni
sreality,7230000,61,2+1,"Barvy, Brno - Lesná",49.229595,16.632429,0,0,0,,po rekonstrukci,,osobni
sreality,18649900,107,4+kk,"Schoellerova, Praha 9 - Čakovice",50.152103,14.522388,1,1,1,4,Ve výstavbě,,osobni
sreality,5649900,30,1+kk,"Schoellerova, Praha 9 - Čakovice",50.152092,14.52237,1,0,1,2,Ve výstavbě,,osobni
sreality,14379900,85,3+kk,"Schoellerova, Praha 9 - Čakovice",50.152084,14.522394,1,1,1,2,Ve výstavbě,,osobni
sreality,8909900,58,2+kk,"Schoellerova, Praha 9 - Čakovice",50.151951,14.522381,1,0,1,2,Ve výstavbě,vybaveny,osobni
sreality,13900000,91,3+kk,"Žampiónová, Praha 10 - Pitkovice",50.019268,14.58224,1,1,1,2,Ve výstavbě,nevybaveny,osobni
sreality,5090000,67,2+kk,"Nádražní, Pernink",50.366367,12.774204,0,0,1,3,Velmi dobrý,castecne vybaveny,osobni
sreality,9490000,117,5+kk,"Za Dvorem, Holubice",50.202473,14.290054,0,1,1,1,Velmi dobrý,,osobni
sreality,5490000,56,1+1,"Poznaňská, Praha 8 - Bohnice",50.130455,14.419103,1,1,0,9,Velmi dobrý,,
sreality,6785000,32,1+kk,"Pod Barvířkou, Praha 5 - Smíchov",50.061825,14.403939,1,1,0,,novostavba,vybaveny,osobni
sreality,5990000,27,1+kk,"Stochovská, Praha 6 - Ruzyně",50.082985,14.311815,1,1,1,3,Novostavba,nevybaveny,osobni
sreality,12620000,75,3+kk,"K Lahovské, Praha 5 - Lochkov",50.003006,14.355603,0,1,1,,novostavba,castecne vybaveny,osobni
sreality,8999999,74,3+1,"Trnková, Praha 4 - Krč",50.017899,14.462317,1,1,0,9,Dobrý,castecne vybaveny,
sreality,14490000,70,3+kk,"Mezilehlá, Praha 9 - Hrdlořezy",50.095055,14.509292,1,1,1,2,Novostavba,castecne vybaveny,osobni
sreality,6800000,38,1+kk,"Přemyslovská, Praha 3 - Žižkov",50.078705,14.458613,1,1,0,1,Velmi dobrý,vybaveny,osobni
sreality,3590000,52,2+kk,"Žižkova, Vrbno pod Pradědem",50.112831,17.379763,1,1,1,1,Po rekonstrukci,vybaveny,osobni
sreality,3590000,37,1+kk,"Žižkova, Vrbno pod Pradědem",50.112831,17.379763,1,1,0,3,Po rekonstrukci,vybaveny,osobni
sreality,2600000,35,1+kk,"Zeyerova, Jeseník",50.239063,17.209852,0,1,0,1,Po rekonstrukci,vybaveny,osobni
sreality,1900000,50,2+kk,"Na Rybníčku, Žulová",50.305225,17.099897,0,1,0,2,Dobrý,castecne vybaveny,osobni
sreality,2490000,65,2+1,"Ve Svahu, Vrbno pod Pradědem",50.118935,17.382824,0,0,1,5,Dobrý,castecne vybaveny,osobni
sreality,2250000,35,1+kk,"Chebská, Mariánské Lázně",49.964016,12.6905,0,0,0,,,vybaveny,osobni
sreality,8999990,120,5+1,"Nerudova, Havlíčkův Brod",49.608131,15.569661,0,0,1,3,Novostavba,,osobni
sreality,7100000,36,1+kk,"Klapálkova, Praha 4 - Chodov",50.042767,14.493135,1,0,0,4,Projekt,nevybaveny,osobni
sreality,8300000,44,2+kk,"Klapálkova, Praha 4 - Chodov",50.042767,14.493135,1,1,1,2,Projekt,nevybaveny,osobni
sreality,4290000,59,2+kk,"Stočesova, Praha 6 - Ruzyně",50.090927,14.297184,1,0,1,,novostavba,vybaveny,
sreality,8999000,75,3+1,"Litvínovská, Praha 9 - Prosek",50.119698,14.492402,1,1,0,,po rekonstrukci,castecne vybaveny,osobni
sreality,10500000,55,2+kk,"Pod Harfou, Praha 9 - Vysočany",50.104748,14.508185,1,1,0,1,Novostavba,,
sreality,5900000,49,3+kk,"U Vysočanského pivovaru, Praha 9 - Vysočany",50.108517,14.507794,1,0,0,1,Velmi dobrý,,
sreality,3290000,55,2+kk,"Kardausova, Praha 10 - Dolní Měcholupy",50.066341,14.55425,1,1,1,,novostavba,,
sreality,3590000,26,1+kk,"Stočesova, Praha 6 - Ruzyně",50.090927,14.297184,1,1,1,2,Novostavba,,
sreality,4450000,75,3+kk,"Šumavská, Kaplice",48.73447,14.496126,0,0,1,,,,osobni
sreality,4150000,67,3+1,"Konečná, Karlovy Vary - Rybáře",50.239819,12.851585,1,1,0,,,castecne vybaveny,osobni
sreality,10990000,49,2+kk,"Hálkova, Praha 2 - Nové Město",50.076321,14.427882,0,0,0,4,Po rekonstrukci,,osobni
sreality,9800000,50,2+kk,"U Pergamenky, Praha 7 - Holešovice",50.110432,14.447071,0,1,0,,,,osobni
sreality,9900000,59,2+kk,"U Pergamenky, Praha 7 - Holešovice",50.110432,14.447071,0,1,0,4,Velmi dobrý,,osobni
sreality,10890000,83,4+kk,"Fráni Šrámka, Praha 5 - Smíchov",50.069508,14.389555,0,1,0,,,castecne vybaveny,
sreality,6400000,55,2+kk,"Klíčanská, Praha 8 - Kobylisy",50.126411,14.446071,0,1,1,,po rekonstrukci,castecne vybaveny,
sreality,2990000,85,3+1,"Sídliště, Toužim",50.061893,12.984392,0,0,1,4,Velmi dobrý,castecne vybaveny,osobni
sreality,3750000,55,2+1,"Anglická, Karlovy Vary - Drahovice",50.233204,12.88246,1,1,1,,,castecne vybaveny,osobni
sreality,2200000,66,3+1,"Peškova, Ústí nad Labem - Mojžíř",50.678711,14.108576,1,1,0,7,Dobrý,castecne vybaveny,
sreality,4999000,72,3+1,"S. K. Neumanna, Jihlava",49.407726,15.566379,1,1,0,,,castecne vybaveny,osobni
sreality,14890000,95,3+kk,"Na Laurové, Praha 5 - Smíchov",50.060966,14.398317,1,1,0,3,Novostavba,nevybaveny,osobni
sreality,3890000,53,2+1,"Libušinka, Prostějov",49.468418,17.112791,1,1,0,,,,osobni
sreality,10190000,64,2+kk,"Stochovská, Praha 6 - Ruzyně",50.082985,14.311815,1,1,1,2,Novostavba,nevybaveny,osobni
sreality,6825000,70,4+1,"Dánská, Kladno - Kročehlavy",50.130787,14.121769,1,0,0,6,Velmi dobrý,castecne vybaveny,osobni
sreality,10626000,66,2+kk,"Střížkovská, Praha",50.120098,14.4767,1,0,0,4,Novostavba,nevybaveny,osobni
sreality,9990000,58,2+kk,"Strančická, Praha 10 - Strašnice",50.065292,14.496994,1,1,0,,,vybaveny,osobni
sreality,36900000,247,,"Ke Smíchovu, Praha 5 - Hlubočepy",50.027157,14.373491,0,1,1,1,Novostavba,,osobni
sreality,33900000,137,4+kk,"Za Karlínským přístavem, Praha 8 - Karlín",50.096138,14.450604,1,1,1,,novostavba,vybaveny,osobni
sreality,3990000,75,3+1,"Kosmonautů, Děčín - Děčín XXVII-Březiny",50.763123,14.244733,1,1,0,5,Prodáno,vybaveny,osobni
sreality,11230000,92,3+kk,"Na Perštýně, Liberec - Liberec IV-Perštýn",50.762131,15.06023,1,1,0,2,Ve výstavbě,,osobni
sreality,2950000,77,3+1,"U Větrolamu, Broumov - Nové Město",50.580452,16.327053,0,1,0,1,Velmi dobrý,,
sreality,12490000,106,3+kk,"Na Plískavě, Praha 10 - Hostivař",50.051746,14.526683,1,1,1,2,Velmi dobrý,castecne vybaveny,osobni
sreality,9290000,97,3+1,"Oldřichova, Praha 2 - Nusle",50.065617,14.428337,0,0,0,,,,osobni
sreality,8480000,48,1+1,"náměstí Bratří Synků, Praha 4 - Nusle",50.064342,14.441471,1,0,0,,,,osobni
sreality,12675000,97,3+kk,"náměstí Bratří Synků, Praha 4 - Nusle",50.064342,14.441471,1,0,0,,,,osobni
sreality,6290400,80,3+1,"Plzenecká, Plzeň - Východní Předměstí",49.738426,13.393032,1,0,0,5,Dobrý,castecne vybaveny,osobni
sreality,12360000,114,3+1,"Milady Horákové, Brno - Zábrdovice",49.200058,16.611641,1,1,0,3,Velmi dobrý,castecne vybaveny,osobni
sreality,7300000,68,3+1,"Bajgarova, Praha 9 - Kyje",50.086769,14.553022,0,1,1,,,vybaveny,
